Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/H552.sam
AT3G12080	1500.17
AT3G12090	35
AT3G12100	309
AT3G12110	410.50
AT3G12120	10594.92
AT3G12130	451
AT3G12140	566.50
AT3G12145	1667.00
AT3G12150	236
AT3G12160	0
AT3G12170	103.50
AT3G12180	189
AT3G12190	0.50
AT3G12200	732.50
AT3G12203	8
AT3G12210	247
AT3G12220	177.33
AT3G12230	5.17
AT3G12240	0
AT3G12250	210.17
AT3G12260	1511.17
AT3G12270	200.50
AT3G12280	935.83
AT3G12290	3185.33
AT3G12300	242
AT3G12320	720.50
AT3G12340	141.83
AT3G12345	2712
AT3G12350	317
AT3G12360	1440
AT3G12370	360
AT3G12380	247
AT3G12385	0
AT3G12390	1270.67
AT3G12400	905
AT3G12410	6
AT3G12420	0.50
AT3G12430	0
AT3G12440	0
AT3G12460	12
AT3G12470	4
AT3G12480	479.92
AT3G12490	2262.17
AT3G12500	137.83
AT3G12502	33.33
AT3G12510	45
AT3G12520	747.50
AT3G12530	105
AT3G12540	0
AT3G12545	3
AT3G12550	164.50
AT3G12560	785
AT3G12570	950.08
AT3G12580	304.33
AT3G12585	3
AT3G12587	136.50
AT3G12590	568
AT3G12600	575.50
AT3G12610	875
AT3G12620	1345.17
AT3G12630	1453.50
AT3G12640	506.75
AT3G12650	228.50
AT3G12660	0.67
AT3G12670	888
AT3G12680	386
AT3G12685	232
AT3G12690	99.50
AT3G12700	206.50
AT3G12710	38.50
AT3G12720	0
AT3G12730	71.50
AT3G12740	2522.83
AT3G12750	151.50
AT3G12760	1215.50
AT3G12770	44.83
AT3G12775	5
AT3G12780	33705.17
AT3G12800	2786.36
AT3G12810	469
AT3G12820	23.50
AT3G12830	310
AT3G12835	4
AT3G12840	2
AT3G12850	0
AT3G12860	39
AT3G12870	62
AT3G12880	2
AT3G12890	11
AT3G12900	0
AT3G12910	32
AT3G12915	143.33
AT3G12920	566.50
AT3G12930	1352.83
AT3G12940	197.50
AT3G12950	700.50
AT3G12955	8
AT3G12960	0
AT3G12965	341.50
AT3G12970	20
AT3G12977	4
AT3G12980	649
AT3G12990	222
AT3G13000	333
AT3G13010	0
AT3G13020	12
AT3G13030	351.17
AT3G13040	1505.33
AT3G13050	424.83
AT3G13060	1107.33
AT3G13061	342.33
AT3G13062	1210.83
AT3G13065	112.00
AT3G13070	1080.33
AT3G13080	2564.67
AT3G13090	20
AT3G13100	322.50
AT3G13110	2010.83
AT3G13120	7899.33
AT3G13130	12
AT3G13140	0
AT3G13150	98
AT3G13160	264
AT3G13170	2
AT3G13175	57
AT3G13180	536.25
AT3G13190	164
AT3G13200	1344.75
AT3G13210	13.50
AT3G13220	34.50
AT3G13222	418.75
AT3G13223	0
AT3G13224	271.50
AT3G13225	341
AT3G13226	323.50
AT3G13227	0
AT3G13228	0
AT3G13229	0
AT3G13230	459.50
AT3G13235	1460.50
AT3G13240	57
AT3G13275	44.50
AT3G13277	36
AT3G13280	0
AT3G13290	618.75
AT3G13300	2442.58
AT3G13310	1099
AT3G13320	764.00
AT3G13330	3385.50
AT3G13335	0
AT3G13340	925.50
AT3G13350	246.50
AT3G13360	616
AT3G13370	0
AT3G13380	835
AT3G13390	0
AT3G13400	0
AT3G13403	21.67
AT3G13404	21.17
AT3G13405	3.83
AT3G13410	5701.00
AT3G13420	34.50
AT3G13430	276.50
AT3G13432	3
AT3G13433	51
AT3G13435	1
AT3G13437	195.50
AT3G13440	354
AT3G13445	371.11
AT3G13450	346.61
AT3G13460	7298.00
AT3G13470	2695.08
AT3G13480	267.50
AT3G13490	1415.17
AT3G13500	0
AT3G13510	291.17
AT3G13520	753
AT3G13525	2
AT3G13530	868.83
AT3G13540	43
AT3G13550	258
AT3G13560	1049.50
AT3G13570	496.50
AT3G13580	976.50
AT3G13590	15.50
AT3G13594	0
AT3G13600	46
AT3G13610	483
AT3G13620	133
AT3G13630	0
AT3G13640	7
AT3G13650	62
AT3G13660	0
AT3G13662	0
AT3G13670	1992.92
AT3G13672	422.17
AT3G13674	49.50
AT3G13677	53.50
AT3G13680	0
AT3G13682	68.50
AT3G13686	0
AT3G13690	737.50
AT3G13700	80.67
AT3G13710	80.67
AT3G13720	670.50
AT3G13724	0
AT3G13730	89.50
AT3G13740	768.50
AT3G13750	7899.67
AT3G13760	3
AT3G13770	39
AT3G13772	1564.33
AT3G13780	108
AT3G13782	46.50
AT3G13784	10.75
AT3G13790	1356.25
AT3G13800	356.00
AT3G13810	534.50
AT3G13820	0.33
AT3G13830	1
AT3G13840	0
AT3G13845	294
AT3G13850	5.50
AT3G13855	8.83
AT3G13857	2.33
AT3G13860	526.92
AT3G13870	3011.83
AT3G13880	47
AT3G13882	538
AT3G13890	1
AT3G13898	0
AT3G13900	10
AT3G13910	466.50
AT3G13920	7316.67
AT3G13930	3554.50
AT3G13940	289
AT3G13950	471.00
AT3G13960	104.50
AT3G13970	36
AT3G13980	178
AT3G13990	987
AT3G14000	180
AT3G14010	1076.50
AT3G14020	239.50
AT3G14030	0
AT3G14040	0
AT3G14050	1867.00
AT3G14060	14
AT3G14067	5847.33
AT3G14070	50.50
AT3G14075	364.50
AT3G14080	230
AT3G14090	472.50
AT3G14100	1954.50
AT3G14110	1770.50
AT3G14120	388.17
AT3G14130	384.83
AT3G14140	6.50
AT3G14150	294.50
AT3G14160	149
AT3G14170	28.17
AT3G14172	377
AT3G14180	513.50
AT3G14185	0
AT3G14190	67.33
AT3G14200	551.33
AT3G14205	945.50
AT3G14210	16242.00
AT3G14220	876.50
AT3G14225	0
AT3G14230	1997.50
AT3G14240	1065
AT3G14250	0
AT3G14260	1
AT3G14270	1613.83
AT3G14280	256
AT3G14290	1430.00
AT3G14300	0
AT3G14310	9060.42
AT3G14320	4
AT3G14330	265.17
AT3G14340	222.17
AT3G14350	2145.50
AT3G14360	45.50
AT3G14362	0
AT3G14370	13
AT3G14380	10
AT3G14385	0
AT3G14390	702
AT3G14395	39.50
AT3G14400	1331
AT3G14410	357.50
AT3G14415	15828.77
AT3G14420	23483.66
AT3G14430	202.50
AT3G14431	0
AT3G14440	124
AT3G14450	41
AT3G14452	0
AT3G14460	95
AT3G14470	343.50
AT3G14475	19.50
AT3G14480	0
AT3G14490	0
AT3G14510	0
AT3G14520	0
AT3G14530	0
AT3G14540	22
AT3G14550	31
AT3G14560	90.50
AT3G14570	45
AT3G14580	46.50
AT3G14590	64.83
AT3G14595	687.83
AT3G14600	2434.75
AT3G14610	69
AT3G14620	3185.75
AT3G14630	13
AT3G14640	18.50
AT3G14650	2625.75
AT3G14660	2089.17
AT3G14670	0
AT3G14680	44.50
AT3G14690	1665.42
AT3G14700	14
AT3G14710	5
AT3G14720	1085.50
AT3G14730	56
AT3G14735	8.50
AT3G14740	130.50
AT3G14750	155.33
AT3G14760	65
AT3G14770	507.50
AT3G14780	7.50
AT3G14790	719
AT3G14810	504
AT3G14820	0
AT3G14830	513.67
AT3G14840	2914.50
AT3G14850	75.33
AT3G14855	0
AT3G14860	658.50
AT3G14870	175.50
AT3G14880	0
AT3G14890	176
AT3G14900	137.50
AT3G14910	244.50
AT3G14920	602.50
AT3G14930	3738.17
AT3G14940	65
AT3G14950	7
AT3G14960	343.17
AT3G14970	0
AT3G14980	279
AT3G14981	6.50
AT3G14990	1940.67
AT3G15000	1556.50
AT3G15010	570.50
AT3G15020	614.50
AT3G15030	1256
AT3G15040	459.83
AT3G15050	5.50
AT3G15055	0
AT3G15060	226.17
AT3G15070	520.50
AT3G15080	132
AT3G15090	440.50
AT3G15095	1135.58
AT3G15110	1368
AT3G15111	0
AT3G15115	123
AT3G15120	335
AT3G15130	25
AT3G15140	167.50
AT3G15150	93
AT3G15160	530.00
AT3G15170	3
AT3G15180	615
AT3G15190	5524.67
AT3G15200	376.33
AT3G15210	656.33
AT3G15220	363
AT3G15240	1.33
AT3G15250	0
AT3G15251	0
AT3G15260	1012.67
AT3G15270	58.50
AT3G15280	0
AT3G15290	390
AT3G15300	33
AT3G15340	16.50
AT3G15350	860
AT3G15351	198.50
AT3G15352	584.08
AT3G15353	9374.92
AT3G15354	1144
AT3G15355	509
AT3G15356	3911.33
AT3G15357	9
AT3G15358	55.50
AT3G15359	0
AT3G15360	12307.67
AT3G15370	0
AT3G15380	523.50
AT3G15390	257
AT3G15395	125
AT3G15400	56.50
AT3G15410	940.50
AT3G15420	41.50
AT3G15430	1204.83
AT3G15440	3
AT3G15450	830.50
AT3G15460	194
AT3G15470	665.00
AT3G15480	898.50
AT3G15490	0
AT3G15500	43
AT3G15510	499
AT3G15518	131.50
AT3G15520	1371.67
AT3G15530	505.33
AT3G15534	8
AT3G15536	1019
AT3G15540	89
AT3G15548	0
AT3G15550	101.83
AT3G15570	466.83
AT3G15578	1
AT3G15580	693
AT3G15585	0
AT3G15590	468
AT3G15604	0
AT3G15605	58.17
AT3G15610	687.67
AT3G15620	96.50
AT3G15630	480
AT3G15640	1283.50
AT3G15650	65
AT3G15660	1073
AT3G15670	0
AT3G15680	341
AT3G15690	1341.50
AT3G15700	0
AT3G15710	665
AT3G15720	20
AT3G15730	8615.75
AT3G15740	3
AT3G15750	62
AT3G15760	166.50
AT3G15770	325.50
AT3G15780	156.50
AT3G15790	951.50
AT3G15800	14
AT3G15810	940.50
AT3G15820	550.50
AT3G15830	5
AT3G15840	9362.75
AT3G15850	2568.67
AT3G15860	0
AT3G15870	1.50
AT3G15880	1859.50
AT3G15890	104
AT3G15900	436.50
AT3G15909	0
AT3G15910	1
AT3G15920	400
AT3G15930	45
AT3G15940	730
AT3G15950	648
AT3G15960	0
AT3G15970	393.17
AT3G15980	2213.83
AT3G15990	82.83
AT3G16000	3265.33
AT3G16010	132.75
AT3G16020	6
AT3G16030	170.50
AT3G16040	2
AT3G16050	163.50
AT3G16060	1014.67
AT3G16070	11
AT3G16080	1517.50
AT3G16090	366.50
AT3G16100	416.00
AT3G16110	628.50
AT3G16117	0
AT3G16120	2
AT3G16130	4791.62
AT3G16140	13913.29
AT3G16150	9
AT3G16160	4
AT3G16170	357.75
AT3G16175	60
AT3G16180	208.50
AT3G16190	677
AT3G16200	274
AT3G16210	0
AT3G16220	717
AT3G16230	574.83
AT3G16240	7184.75
AT3G16250	1895.25
AT3G16260	705
AT3G16270	1543.58
AT3G16280	53
AT3G16290	1551.75
AT3G16300	0
AT3G16310	425.50
AT3G16320	27
AT3G16330	58
AT3G16340	153
AT3G16350	158.83
AT3G16360	49
AT3G16370	6403.42
AT3G16380	27.50
AT3G16390	8
AT3G16400	4510.33
AT3G16410	679.41
AT3G16420	2274.50
AT3G16430	91.50
AT3G16432	0
AT3G16440	0
AT3G16450	479
AT3G16460	1616
AT3G16470	7672.62
AT3G16480	989.33
AT3G16490	38.58
AT3G16500	378.08
AT3G16510	249.50
AT3G16520	2444.33
AT3G16530	7229.83
AT3G16540	0
AT3G16550	0
AT3G16552	0
AT3G16555	0
AT3G16560	620.00
AT3G16565	548.00
AT3G16570	2232.50
AT3G16580	0
AT3G16590	0
AT3G16600	0
AT3G16610	19.50
AT3G16620	174
AT3G16630	1474.00
AT3G16640	20926.33
AT3G16650	65
AT3G16660	315
AT3G16670	1709.58
AT3G16680	2
AT3G16690	100.50
AT3G16700	154.33
AT3G16710	78.50
AT3G16712	14.50
AT3G16720	720.67
AT3G16730	105.67
AT3G16740	357.50
AT3G16750	92
AT3G16760	965
AT3G16770	1092.50
AT3G16780	1223.33
AT3G16785	870.50
AT3G16800	183
AT3G16810	318
AT3G16820	0
AT3G16830	1107.83
AT3G16840	501
AT3G16850	2102.33
AT3G16851	0
AT3G16857	842.33
AT3G16860	216.50
AT3G16870	171
AT3G16880	0
AT3G16890	83.50
AT3G16895	0
AT3G16900	2
AT3G16910	1739.00
AT3G16920	51.50
AT3G16930	0
AT3G16940	899.25
AT3G16950	674
AT3G16960	0
AT3G16970	0
AT3G16980	24
AT3G16990	275.00
AT3G17000	839.92
AT3G17010	0
AT3G17020	2910.92
AT3G17030	44
AT3G17040	1308
AT3G17060	0
AT3G17070	234
AT3G17080	0
AT3G17090	1174.83
AT3G17100	952.11
AT3G17120	764.75
AT3G17130	46
AT3G17140	0
AT3G17150	0
AT3G17152	4
AT3G17155	0
AT3G17160	131.50
AT3G17170	1085.50
AT3G17180	1
AT3G17185	644.50
AT3G17190	0
AT3G17205	1339.67
AT3G17210	1359
AT3G17220	11.08
AT3G17225	13.42
AT3G17230	0
AT3G17240	2532.67
AT3G17250	178
AT3G17261	0
AT3G17265	0
AT3G17270	0
AT3G17280	33
AT3G17300	240.00
AT3G17310	372.17
AT3G17320	0
AT3G17330	428.50
AT3G17340	676.17
AT3G17350	128
AT3G17360	88
AT3G17365	153
AT3G17370	0
AT3G17380	129.83
AT3G17390	11445.37
AT3G17400	0
AT3G17410	1963.33
AT3G17420	472.50
AT3G17430	531
AT3G17440	707.83
AT3G17450	345.17
AT3G17460	56.50
AT3G17465	520.75
AT3G17470	474
AT3G17480	0
AT3G17490	0
AT3G17500	0
AT3G17510	1542.10
AT3G17520	0
AT3G17530	0
AT3G17540	0
AT3G17550	0
AT3G17560	0
AT3G17570	0
AT3G17580	5
AT3G17590	202.17
AT3G17600	2
AT3G17609	613
AT3G17611	168
AT3G17620	1
AT3G17626	52
AT3G17630	54
AT3G17640	76.50
AT3G17650	1378.50
AT3G17660	32
AT3G17668	103
AT3G17670	211
AT3G17675	0
AT3G17680	121
AT3G17690	97
AT3G17700	946.50
AT3G17710	80.50
AT3G17712	113.50
AT3G17720	0
AT3G17730	12
AT3G17740	332.50
AT3G17750	547.58
AT3G17760	0
AT3G17770	983.17
AT3G17780	642.50
AT3G17790	822.67
AT3G17800	3721.00
AT3G17810	1820.00
AT3G17820	1351.50
AT3G17830	114
AT3G17840	565
AT3G17845	0
AT3G17850	1175.50
AT3G17860	685.75
AT3G17880	811.00
AT3G17890	45.50
AT3G17900	849.50
AT3G17910	264
AT3G17920	387
AT3G17930	1331.00
AT3G17940	827.50
AT3G17950	248.83
AT3G17970	842.00
AT3G17980	3
AT3G17998	451.44
AT3G18000	451.44
AT3G18010	65.50
AT3G18020	62.50
AT3G18030	147.50
AT3G18035	1749
AT3G18040	478.50
AT3G18050	1436.83
AT3G18060	2090.58
AT3G18070	27.75
AT3G18080	6048.42
AT3G18090	82.50
AT3G18100	128
AT3G18110	654
AT3G18120	0
AT3G18130	805.50
AT3G18140	1230.67
AT3G18150	0
AT3G18160	265
AT3G18165	791
AT3G18170	294.50
AT3G18180	0
AT3G18190	1065.33
AT3G18200	0
AT3G18210	422.33
AT3G18215	495
AT3G18217	73
AT3G18220	0
AT3G18230	519
AT3G18235	0
AT3G18240	222.50
AT3G18250	283
AT3G18260	42.50
AT3G18270	604.25
AT3G18280	621.50
AT3G18282	0
AT3G18290	3025.33
AT3G18291	0
AT3G18295	212
AT3G18300	62
AT3G18310	139
AT3G18320	82
AT3G18330	0.33
AT3G18340	0
AT3G18350	377.50
AT3G18360	8
AT3G18362	0
AT3G18370	1718.50
AT3G18380	215.25
AT3G18390	2459.67
AT3G18400	4
AT3G18410	810
AT3G18420	974
AT3G18430	497.50
AT3G18440	714
AT3G18450	0
AT3G18460	0
AT3G18470	0
AT3G18480	934
AT3G18485	40
AT3G18490	6330
AT3G18500	703.25
AT3G18510	33
AT3G18518	0
AT3G18520	501.75
AT3G18524	121.50
AT3G18530	18.00
AT3G18535	412.83
AT3G18550	3
AT3G18560	54
AT3G18570	0
AT3G18580	160
AT3G18590	0
AT3G18600	426.50
AT3G18610	8
AT3G18620	137
AT3G18630	31
AT3G18640	491.33
AT3G18650	0
AT3G18660	19
AT3G18670	13
AT3G18680	2179.33
AT3G18690	283.50
AT3G18700	0
AT3G18710	145
AT3G18715	0
AT3G18720	0
AT3G18730	78
AT3G18740	3571.67
AT3G18750	441
AT3G18760	255
AT3G18770	165.50
AT3G18773	91
AT3G18779	0
AT3G18780	10866.42
AT3G18790	510
AT3G18800	132
AT3G18810	0
AT3G18815	0
AT3G18820	2507.33
AT3G18827	0
AT3G18830	2486.50
AT3G18840	5.50
AT3G18850	213
AT3G18860	1358.75
AT3G18870	152.33
AT3G18880	24
AT3G18890	3845.08
AT3G18895	0
AT3G18900	24.50
AT3G18910	101.83
AT3G18930	525
AT3G18940	370.50
AT3G18950	157.50
AT3G18952	0
AT3G18957	0
AT3G18960	41.17
AT3G18970	80.17
AT3G18980	618
AT3G18990	565
AT3G19000	522.50
AT3G19002	215.00
AT3G19010	4628.33
AT3G19020	284.00
AT3G19030	1011
AT3G19035	0
AT3G19040	4
AT3G19050	101.50
AT3G19055	0
AT3G19070	0
AT3G19080	95.50
AT3G19085	0
AT3G19090	0
AT3G19100	821.50
AT3G19120	202.33
AT3G19130	1082.50
AT3G19140	0
AT3G19150	331.50
AT3G19160	0
AT3G19170	6977.83
AT3G19180	351
AT3G19184	7
AT3G19190	932.50
AT3G19200	13
AT3G19210	87
AT3G19220	265.67
AT3G19230	20.50
AT3G19235	0
AT3G19240	438
AT3G19250	51
AT3G19260	402.50
AT3G19270	28
AT3G19274	0
AT3G19280	154
AT3G19290	471.50
AT3G19300	75
AT3G19310	3
AT3G19320	0
AT3G19330	58
AT3G19340	779.00
AT3G19350	4
AT3G19360	85
AT3G19370	293
AT3G19380	425.50
AT3G19390	16
AT3G19400	351.00
AT3G19410	0
AT3G19420	2009.08
AT3G19430	1
AT3G19440	89.50
AT3G19450	1765.00
AT3G19460	331.50
AT3G19470	60.50
AT3G19480	708.83
AT3G19490	1579.67
AT3G19500	76
AT3G19508	37
AT3G19510	251
AT3G19515	458.50
AT3G19520	953
AT3G19530	0
AT3G19540	417.83
AT3G19550	25
AT3G19553	1022.33
AT3G19560	0
AT3G19570	238
AT3G19580	327.50
AT3G19590	184.50
AT3G19595	0
AT3G19600	0
AT3G19610	0
AT3G19615	1
AT3G19620	68
AT3G19630	406
AT3G19640	667
AT3G19650	150.50
AT3G19660	66
AT3G19663	1
AT3G19670	481.50
AT3G19680	1229.92
AT3G19690	22
AT3G19700	1385.58
AT3G19710	15648.75
AT3G19720	1555.50
AT3G19740	774.75
AT3G19760	2250.92
AT3G19770	406.50
AT3G19780	306.17
AT3G19790	272.67
AT3G19800	1441.50
AT3G19810	1041.33
AT3G19820	4229
AT3G19830	743.50
AT3G19840	377.50
AT3G19850	452.33
AT3G19860	872
AT3G19870	858.60
AT3G19880	0
AT3G19890	0
AT3G19895	384
AT3G19900	789
AT3G19910	782
AT3G19920	0
AT3G19930	1704.42
AT3G19940	0
AT3G19950	615.50
AT3G19960	960.67
AT3G19970	324
AT3G19980	763.50
AT3G19990	525
AT3G20000	1493.75
AT3G20010	197
AT3G20015	175
AT3G20020	270
AT3G20030	0
AT3G20040	51.33
AT3G20050	2627.00
AT3G20060	1082.08
AT3G20070	181
AT3G20080	241.75
AT3G20090	47
AT3G20100	403
AT3G20110	5
AT3G20120	177
AT3G20130	36
AT3G20140	0
AT3G20150	112
AT3G20155	0
AT3G20160	0
AT3G20170	103
AT3G20180	2
AT3G20190	1
AT3G20200	41
AT3G20210	19.67
AT3G20220	17.17
AT3G20230	1380.50
AT3G20240	351
AT3G20250	1263
AT3G20260	207
AT3G20270	363
AT3G20280	184
AT3G20290	1166.00
AT3G20300	389
AT3G20310	1038
AT3G20320	857.83
AT3G20330	760
AT3G20340	6
AT3G20350	284.83
AT3G20360	1
AT3G20362	0
AT3G20365	0
AT3G20370	119.50
AT3G20380	8
AT3G20390	5757.33
AT3G20395	31.50
AT3G20400	0
AT3G20410	1314
AT3G20420	106
AT3G20430	195.50
AT3G20440	179.50
AT3G20450	25.33
AT3G20460	3
AT3G20470	94
AT3G20475	25
AT3G20480	78
AT3G20490	197.50
AT3G20500	639.50
AT3G20510	696.50
AT3G20520	8.50
AT3G20530	12
AT3G20540	475
AT3G20550	210.08
AT3G20555	0
AT3G20557	0
AT3G20560	310
AT3G20570	105.50
AT3G20580	1
AT3G20590	4.50
AT3G20600	459.25
AT3G20610	0
AT3G20620	323.50
AT3G20630	1146.33
AT3G20640	79.50
AT3G20650	343
AT3G20655	0
AT3G20660	55.50
AT3G20670	792.33
AT3G20680	611.83
AT3G20690	0
AT3G20700	0
AT3G20710	0
AT3G20720	775.33
AT3G20730	81.83
AT3G20740	366.17
AT3G20750	0
AT3G20760	0
AT3G20770	3123.58
AT3G20780	153
AT3G20790	967.00
AT3G20800	645.83
AT3G20810	554
AT3G20820	1290.50
AT3G20830	98
AT3G20840	0
AT3G20850	0
AT3G20860	127
AT3G20865	15.50
AT3G20870	574.00
AT3G20880	0
AT3G20885	0
AT3G20890	164
AT3G20898	38.50
AT3G20900	19.00
AT3G20910	216
AT3G20920	711
AT3G20930	455.50
AT3G20935	1
AT3G20940	1
AT3G20950	0
AT3G20960	49
AT3G20966	0
AT3G20970	454.33
AT3G20978	2
AT3G20980	0
AT3G20993	0
AT3G20997	0
AT3G21000	0
AT3G21055	15897.72
AT3G21060	331.50
AT3G21070	710
AT3G21080	116.50
AT3G21090	32
AT3G21100	140.50
AT3G21110	250
AT3G21120	0
AT3G21130	0
AT3G21140	450
AT3G21150	221.50
AT3G21160	540.00
AT3G21170	0.67
AT3G21175	278
AT3G21180	0
AT3G21190	872.00
AT3G21200	1507.83
AT3G21210	25.50
AT3G21215	678.50
AT3G21220	485
AT3G21230	335.50
AT3G21240	167
AT3G21250	978.33
AT3G21260	95
AT3G21270	411.50
AT3G21280	230
AT3G21290	324.50
AT3G21295	319.50
AT3G21300	255
AT3G21310	10.50
AT3G21320	2.50
AT3G21330	8
AT3G21338	0
AT3G21340	0
AT3G21350	432
AT3G21351	10.50
AT3G21352	0
AT3G21360	196.50
AT3G21370	10.50
AT3G21371	0
AT3G21380	0
AT3G21390	343
AT3G21400	201.50
AT3G21410	0
AT3G21420	37
AT3G21430	453.50
AT3G21450	0
AT3G21460	26
AT3G21465	296.50
AT3G21470	23
AT3G21475	0
AT3G21480	156.67
AT3G21490	1.50
AT3G21500	98.50
AT3G21510	72
AT3G21520	62.83
AT3G21530	133.33
AT3G21540	247.50
AT3G21550	42.50
AT3G21560	1678.17
AT3G21570	0
AT3G21580	390.92
AT3G21590	0
AT3G21600	24
AT3G21610	352
AT3G21620	11
AT3G21630	1141.75
AT3G21640	362.50
AT3G21650	433.50
AT3G21660	15
AT3G21670	1663.33
AT3G21680	2
AT3G21690	2350.50
AT3G21700	493.00
AT3G21710	14.67
AT3G21720	0
AT3G21730	0
AT3G21740	119.50
AT3G21750	1371.25
AT3G21755	645.75
AT3G21760	640.75
AT3G21770	120.50
AT3G21780	117.33
AT3G21781	36.83
AT3G21790	715.17
AT3G21800	0
AT3G21805	10
AT3G21810	369.33
AT3G21820	251.83
AT3G21830	0
AT3G21840	0
AT3G21850	1
AT3G21860	0
AT3G21865	1056.00
AT3G21870	77.50
AT3G21880	0
AT3G21890	68
AT3G21900	0
AT3G21910	0
AT3G21920	0
AT3G21930	0
AT3G21940	0
AT3G21945	0
AT3G21950	156.67
AT3G21960	0
AT3G21970	0
AT3G21980	0
AT3G21990	0
AT3G22000	0
AT3G22010	0
AT3G22020	0
AT3G22022	0
AT3G22030	0
AT3G22040	0
AT3G22050	0
AT3G22053	0
AT3G22057	0
AT3G22060	1241.00
AT3G22070	40.33
AT3G22072	40.33
AT3G22080	0
AT3G22090	1
AT3G22100	16.33
AT3G22104	264.50
AT3G22110	2297.17
AT3G22120	4855.43
AT3G22121	2869.50
AT3G22142	172.17
AT3G22150	492.50
AT3G22160	306.17
AT3G22170	1153.50
AT3G22180	167
AT3G22183	87.17
AT3G22190	606.67
AT3G22200	2594.33
AT3G22210	1206.79
AT3G22220	371.50
AT3G22230	1747.33
AT3G22231	22818.17
AT3G22235	15619.59
AT3G22240	362.99
AT3G22250	5
AT3G22260	270.50
AT3G22270	791.83
AT3G22275	61.50
AT3G22290	866
AT3G22300	577.50
AT3G22310	342.50
AT3G22320	1244
AT3G22330	997.50
AT3G22345	0
AT3G22350	0
AT3G22360	0
AT3G22370	1925.50
AT3G22380	4341.17
AT3G22400	244.50
AT3G22410	77.50
AT3G22415	26
AT3G22420	544.50
AT3G22421	0
AT3G22425	306.50
AT3G22430	182.50
AT3G22436	0
AT3G22440	3341
AT3G22450	38.50
AT3G22460	130.50
AT3G22470	63.50
AT3G22480	694.50
AT3G22490	16
AT3G22500	0
AT3G22510	0
AT3G22520	552.50
AT3G22530	646
AT3G22540	2
AT3G22550	634
AT3G22560	4
AT3G22570	0
AT3G22580	0
AT3G22590	458
AT3G22600	3110.00
AT3G22620	100.17
AT3G22630	858.50
AT3G22640	3
AT3G22650	0
AT3G22660	312.50
AT3G22670	66
AT3G22680	202.50
AT3G22690	48
AT3G22700	0
AT3G22710	0
AT3G22720	0
AT3G22723	0
AT3G22730	0
AT3G22740	2766.67
AT3G22750	401
AT3G22760	214
AT3G22770	2
AT3G22780	535.50
AT3G22790	275.83
AT3G22800	4
AT3G22810	112
AT3G22820	13
AT3G22830	2
AT3G22840	491.50
AT3G22845	1841.50
AT3G22850	604.50
AT3G22860	1
AT3G22870	0
AT3G22880	151.25
AT3G22886	19
AT3G22890	19139.87
AT3G22900	36.50
AT3G22910	459.50
AT3G22920	0
AT3G22930	118.50
AT3G22940	0.50
AT3G22942	315.50
AT3G22950	691
AT3G22960	4205.33
AT3G22961	16
AT3G22968	1688.83
AT3G22970	1688.83
AT3G22980	388
AT3G22990	433
AT3G23000	1955.33
AT3G23010	86
AT3G23020	89.50
AT3G23030	1125
AT3G23040	0
AT3G23050	2138.17
AT3G23060	0
AT3G23070	551.17
AT3G23080	1112.00
AT3G23090	127
AT3G23100	360.00
AT3G23110	913.17
AT3G23120	1160.17
AT3G23125	0
AT3G23130	0
AT3G23140	1.00
AT3G23145	0
AT3G23150	81
AT3G23160	203.50
AT3G23165	0
AT3G23167	0
AT3G23170	312.25
AT3G23171	0
AT3G23172	0
AT3G23175	5
AT3G23180	1
AT3G23190	8
AT3G23200	64
AT3G23210	187.50
AT3G23220	0
AT3G23230	9
AT3G23240	48.50
AT3G23245	0
AT3G23250	179
AT3G23255	92.50
AT3G23260	34.50
AT3G23270	0
AT3G23280	2768.83
AT3G23290	246.50
AT3G23300	1694.17
AT3G23310	708.50
AT3G23320	0
AT3G23325	280
AT3G23326	1
AT3G23330	87.50
AT3G23340	164.50
AT3G23350	0
AT3G23360	0
AT3G23370	20
AT3G23380	0
AT3G23390	2673.83
AT3G23400	5855.67
AT3G23410	848.17
AT3G23420	0
AT3G23430	173.50
AT3G23440	36
AT3G23450	192
AT3G23460	2.83
AT3G23470	1.98
AT3G23480	330.02
AT3G23490	1506.25
AT3G23510	98.50
AT3G23530	1962.83
AT3G23540	613
AT3G23550	738.50
AT3G23560	483.33
AT3G23570	2444.17
AT3G23580	652.17
AT3G23590	492.50
AT3G23600	6424.44
AT3G23605	131
AT3G23610	63.50
AT3G23620	688.50
AT3G23630	16
AT3G23633	0
AT3G23635	3
AT3G23637	0
AT3G23640	800.25
AT3G23650	0
AT3G23660	903.79
AT3G23670	152.50
AT3G23680	0
AT3G23685	0
AT3G23690	929.00
AT3G23700	3009.75
AT3G23710	263
AT3G23715	0
AT3G23727	0
AT3G23730	673
AT3G23740	139.33
AT3G23750	1216.50
AT3G23760	391.50
AT3G23770	0.50
AT3G23780	371
AT3G23790	176.50
AT3G23800	3.33
AT3G23805	170.50
AT3G23810	9228.25
AT3G23820	7626.50
AT3G23830	257.88
AT3G23840	271.50
AT3G23850	0
AT3G23860	0.33
AT3G23870	44
AT3G23880	26
AT3G23890	284
AT3G23900	562.61
AT3G23910	376
AT3G23920	2178.50
AT3G23930	14
AT3G23940	1197
AT3G23950	0
AT3G23955	0
AT3G23960	5
AT3G23970	0
AT3G23980	948.50
