Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/Y63.sam
AT3G57660	355
AT3G57670	23
AT3G57680	46
AT3G57690	1
AT3G57700	51.33
AT3G57710	237.83
AT3G57720	87.50
AT3G57730	85
AT3G57740	16
AT3G57750	179.50
AT3G57760	28
AT3G57765	36.00
AT3G57770	90.00
AT3G57780	276
AT3G57785	893
AT3G57790	293.50
AT3G57800	1122.00
AT3G57810	277
AT3G57830	107
AT3G57840	0
AT3G57850	0
AT3G57860	38
AT3G57870	2112
AT3G57880	421.50
AT3G57890	1327.50
AT3G57900	0
AT3G57910	78
AT3G57920	46
AT3G57930	355
AT3G57940	173.00
AT3G57950	28
AT3G57958	0
AT3G57960	0
AT3G57965	52.25
AT3G57970	55
AT3G57980	161
AT3G57990	1227.50
AT3G58000	28
AT3G58010	730.50
AT3G58020	165
AT3G58030	781.50
AT3G58035	0
AT3G58040	409
AT3G58050	517
AT3G58060	0
AT3G58070	161
AT3G58080	0
AT3G58090	115.50
AT3G58100	114.50
AT3G58110	571.50
AT3G58120	1538.50
AT3G58130	152
AT3G58140	1985.50
AT3G58150	14
AT3G58160	91
AT3G58165	0
AT3G58170	545.83
AT3G58180	306.50
AT3G58190	0
AT3G58193	2
AT3G58196	0
AT3G58200	31
AT3G58210	0
AT3G58220	150
AT3G58230	0
AT3G58240	0
AT3G58250	0
AT3G58260	0
AT3G58270	104.50
AT3G58280	0
AT3G58290	0
AT3G58300	0
AT3G58310	0
AT3G58320	0
AT3G58330	0
AT3G58340	0
AT3G58350	21
AT3G58360	1.67
AT3G58370	0
AT3G58380	11
AT3G58390	0
AT3G58400	0
AT3G58410	0
AT3G58420	0
AT3G58430	40
AT3G58440	0.67
AT3G58450	0
AT3G58460	909.67
AT3G58470	334
AT3G58480	0
AT3G58490	629.50
AT3G58500	2376.75
AT3G58510	824.50
AT3G58520	68.33
AT3G58530	306
AT3G58540	5
AT3G58550	40
AT3G58560	1338
AT3G58570	614
AT3G58580	509.83
AT3G58590	34.33
AT3G58600	509.00
AT3G58610	8683.08
AT3G58620	359
AT3G58630	214
AT3G58640	1234
AT3G58650	45
AT3G58660	351
AT3G58670	343.08
AT3G58676	0
AT3G58680	4051.50
AT3G58690	168
AT3G58700	958.50
AT3G58710	125.50
AT3G58720	65.50
AT3G58730	4267.92
AT3G58740	0
AT3G58750	1259
AT3G58760	474.50
AT3G58770	8
AT3G58780	47
AT3G58790	300
AT3G58795	65
AT3G58800	81
AT3G58810	21
AT3G58820	35
AT3G58830	382.50
AT3G58840	219.50
AT3G58850	84
AT3G58860	0
AT3G58877	0
AT3G58880	0
AT3G58890	0
AT3G58900	84
AT3G58910	0
AT3G58920	0
AT3G58930	75
AT3G58940	114
AT3G58950	1
AT3G58960	0
AT3G58970	699
AT3G58980	55
AT3G58990	1154
AT3G59000	125
AT3G59010	756
AT3G59020	1776.50
AT3G59030	9.50
AT3G59040	559.50
AT3G59050	461.42
AT3G59052	461.42
AT3G59060	1598.50
AT3G59068	13
AT3G59070	12
AT3G59080	556
AT3G59090	696.50
AT3G59100	167
AT3G59110	453.50
AT3G59120	31.50
AT3G59130	0
AT3G59140	173
AT3G59150	138.50
AT3G59160	0
AT3G59170	0
AT3G59180	0
AT3G59190	6
AT3G59200	10
AT3G59210	302
AT3G59220	5
AT3G59230	0
AT3G59240	0
AT3G59250	14
AT3G59260	1
AT3G59270	0
AT3G59280	718.50
AT3G59290	491.50
AT3G59300	945.17
AT3G59310	555.00
AT3G59320	74.25
AT3G59330	58
AT3G59340	0
AT3G59350	1804
AT3G59360	802.50
AT3G59370	10
AT3G59380	488
AT3G59390	86.00
AT3G59400	2324
AT3G59410	274.50
AT3G59415	0
AT3G59420	188.50
AT3G59430	91
AT3G59440	9
AT3G59450	3
AT3G59455	0
AT3G59460	0
AT3G59470	102
AT3G59480	18
AT3G59490	189
AT3G59500	636
AT3G59510	1
AT3G59520	103
AT3G59530	26.50
AT3G59540	1609
AT3G59550	66.33
AT3G59570	165
AT3G59580	42
AT3G59590	0
AT3G59600	935
AT3G59610	0
AT3G59620	3
AT3G59630	149.50
AT3G59640	199
AT3G59650	234
AT3G59660	852.00
AT3G59670	168
AT3G59680	33
AT3G59690	40.50
AT3G59695	38.50
AT3G59700	106
AT3G59710	28
AT3G59730	2
AT3G59740	0
AT3G59750	14
AT3G59760	926.50
AT3G59765	74
AT3G59770	939.50
AT3G59780	3440.00
AT3G59790	10
AT3G59800	120.50
AT3G59810	559.25
AT3G59820	566.50
AT3G59830	9
AT3G59840	379.50
AT3G59845	0
AT3G59850	0
AT3G59870	494.50
AT3G59880	183
AT3G59884	1.50
AT3G59890	133
AT3G59900	51
AT3G59910	672
AT3G59920	3094.25
AT3G59923	0
AT3G59926	0
AT3G59930	11
AT3G59940	6601.83
AT3G59950	961.83
AT3G59960	0
AT3G59970	5853.50
AT3G59980	1673.50
AT3G59990	1259.00
AT3G60000	0
AT3G60010	0
AT3G60020	0
AT3G60030	1058.50
AT3G60040	65.25
AT3G60050	85.75
AT3G60060	0
AT3G60070	76.50
AT3G60075	0
AT3G60080	523.50
AT3G60090	0
AT3G60100	0
AT3G60110	133.50
AT3G60120	8
AT3G60130	1104.50
AT3G60140	1
AT3G60150	101
AT3G60160	215.50
AT3G60176	0
AT3G60180	218
AT3G60190	1355.50
AT3G60200	322.50
AT3G60210	948.25
AT3G60220	176.83
AT3G60238	0
AT3G60240	2013.50
AT3G60245	5026.17
AT3G60250	598
AT3G60260	482.50
AT3G60270	0
AT3G60280	0
AT3G60286	12
AT3G60290	134
AT3G60300	1097.50
AT3G60310	111.50
AT3G60318	2
AT3G60320	1926
AT3G60328	0
AT3G60330	8
AT3G60340	786.50
AT3G60350	503.50
AT3G60360	196.50
AT3G60370	663
AT3G60380	465
AT3G60390	302
AT3G60400	110
AT3G60410	683.50
AT3G60420	2185.33
AT3G60440	571.50
AT3G60450	566.50
AT3G60460	0
AT3G60470	17
AT3G60480	251
AT3G60490	51
AT3G60500	269
AT3G60510	150.50
AT3G60520	394.33
AT3G60530	1324.33
AT3G60540	130.50
AT3G60550	23.50
AT3G60560	0
AT3G60570	0
AT3G60580	67.50
AT3G60590	515.50
AT3G60600	1818.08
AT3G60620	491
AT3G60630	648.50
AT3G60640	154.50
AT3G60647	9.33
AT3G60650	19.33
AT3G60660	42
AT3G60670	17
AT3G60680	60
AT3G60690	533.50
AT3G60700	18.50
AT3G60710	10
AT3G60720	37.67
AT3G60730	6
AT3G60740	311.83
AT3G60750	37100.50
AT3G60760	0
AT3G60770	3404.92
AT3G60780	0
AT3G60790	0
AT3G60800	507
AT3G60805	0
AT3G60810	681.50
AT3G60820	2196.83
AT3G60830	326
AT3G60840	45
AT3G60850	290
AT3G60860	1026.50
AT3G60870	0
AT3G60880	287
AT3G60890	2
AT3G60897	0
AT3G60900	60
AT3G60910	360.67
AT3G60920	13.67
AT3G60940	4.50
AT3G60950	0
AT3G60960	146
AT3G60961	6.50
AT3G60966	59.50
AT3G60970	1
AT3G60972	2
AT3G60980	222.50
AT3G60990	0
AT3G61010	416.50
AT3G61028	0.50
AT3G61030	0
AT3G61035	3.33
AT3G61040	0
AT3G61050	1201.83
AT3G61060	426
AT3G61070	711.50
AT3G61080	704.50
AT3G61090	19
AT3G61100	158.25
AT3G61105	0
AT3G61110	4055.33
AT3G61111	1.33
AT3G61113	27
AT3G61117	0
AT3G61118	2
AT3G61120	0
AT3G61130	1581.00
AT3G61140	528
AT3G61150	788.50
AT3G61160	117.50
AT3G61170	24.50
AT3G61172	0
AT3G61175	0
AT3G61177	0
AT3G61180	542.33
AT3G61182	0
AT3G61190	186.25
AT3G61198	102.50
AT3G61200	733
AT3G61210	525.50
AT3G61220	1130.17
AT3G61230	11.50
AT3G61240	1014.33
AT3G61250	19.50
AT3G61260	3039.75
AT3G61270	5.67
AT3G61280	927.56
AT3G61290	2.50
AT3G61300	2.25
AT3G61310	336.50
AT3G61320	274
AT3G61340	0
AT3G61350	91.33
AT3G61360	54.50
AT3G61370	104.58
AT3G61380	151.50
AT3G61389	0
AT3G61390	12
AT3G61400	0
AT3G61410	2
AT3G61415	240.83
AT3G61420	200.50
AT3G61430	3951.50
AT3G61440	8803.25
AT3G61450	10
AT3G61460	2097.50
AT3G61470	87868.57
AT3G61480	603
AT3G61490	237
AT3G61500	0.50
AT3G61510	2
AT3G61520	151.17
AT3G61530	263.83
AT3G61540	382.33
AT3G61545	0
AT3G61550	465.50
AT3G61560	133
AT3G61570	189
AT3G61571	1
AT3G61580	3850.17
AT3G61590	159.50
AT3G61600	997
AT3G61610	101
AT3G61620	176.00
AT3G61630	306.50
AT3G61640	509
AT3G61650	136
AT3G61660	0
AT3G61670	436
AT3G61678	0
AT3G61680	12
AT3G61690	686.50
AT3G61700	664
AT3G61710	449
AT3G61715	0
AT3G61720	0.50
AT3G61723	0
AT3G61730	0
AT3G61740	144
AT3G61750	141.50
AT3G61755	0
AT3G61760	52.50
AT3G61763	0
AT3G61770	763.17
AT3G61780	334
AT3G61790	538
AT3G61800	109.50
AT3G61810	61
AT3G61820	1774
AT3G61825	0
AT3G61826	0
AT3G61827	0
AT3G61829	0
AT3G61830	298.50
AT3G61840	92
AT3G61850	90
AT3G61860	750.00
AT3G61870	5345.75
AT3G61880	38.33
AT3G61890	237.50
AT3G61897	0
AT3G61898	42
AT3G61900	35
AT3G61910	0
AT3G61920	28
AT3G61930	1
AT3G61940	4
AT3G61947	0.50
AT3G61950	124
AT3G61960	507.50
AT3G61962	0
AT3G61970	88
AT3G61980	178
AT3G61990	105.50
AT3G62000	169
AT3G62010	965.67
AT3G62020	264.50
AT3G62030	19868.50
AT3G62040	126.67
AT3G62050	32
AT3G62060	158
AT3G62070	84
AT3G62080	153
AT3G62090	25.50
AT3G62097	0
AT3G62100	21
AT3G62110	1085.50
AT3G62120	1849.00
AT3G62130	390.50
AT3G62140	196.50
AT3G62150	555
AT3G62160	22
AT3G62170	0
AT3G62180	0
AT3G62190	504
AT3G62200	315.50
AT3G62210	1
AT3G62220	246.83
AT3G62230	0
AT3G62240	475.33
AT3G62245	0
AT3G62250	5118.92
AT3G62260	230
AT3G62270	70
AT3G62280	0
AT3G62285	0
AT3G62290	8224.00
AT3G62300	261.50
AT3G62310	640
AT3G62320	0
AT3G62330	262
AT3G62336	0
AT3G62340	0
AT3G62350	0
AT3G62360	1464.50
AT3G62370	598.00
AT3G62380	0
AT3G62390	155.50
AT3G62400	960.33
AT3G62410	11277.67
AT3G62420	690.28
AT3G62422	690.28
AT3G62430	3
AT3G62440	0
AT3G62450	454
AT3G62460	86
AT3G62470	88.67
AT3G62499	10
AT3G62500	32.50
AT3G62510	8
AT3G62528	0
AT3G62530	6230.88
AT3G62540	48.17
AT3G62550	2395.00
AT3G62560	824.17
AT3G62570	82
AT3G62580	1536
AT3G62590	71
AT3G62600	1587.83
AT3G62610	4
AT3G62620	83
AT3G62630	1287.50
AT3G62640	0
AT3G62650	1432
AT3G62660	1609.17
AT3G62670	0
AT3G62680	0
AT3G62690	68.50
AT3G62700	1643.00
AT3G62710	0
AT3G62720	455
AT3G62730	2
AT3G62735	0
AT3G62740	5
AT3G62750	1189.50
AT3G62760	0
AT3G62770	622.50
AT3G62780	151
AT3G62790	776.83
AT3G62800	196
AT3G62810	462.83
AT3G62820	427.25
AT3G62830	1102.50
AT3G62840	1676.50
AT3G62850	0
AT3G62860	143.50
AT3G62870	4266.58
AT3G62880	157
AT3G62890	32
AT3G62900	597.50
AT3G62907	0
AT3G62910	789
AT3G62920	105
AT3G62930	88
AT3G62940	475.50
AT3G62950	150
AT3G62960	24
AT3G62970	302.33
AT3G62980	2259.50
AT3G62988	0
AT3G62990	2.33
AT3G63000	661.33
AT3G63003	0
AT3G63006	0
AT3G63010	193.50
AT3G63020	0
AT3G63030	264.50
AT3G63040	0
AT3G63050	15
AT3G63052	0
AT3G63060	9
AT3G63070	538
AT3G63080	1060
AT3G63088	20.50
AT3G63090	89
AT3G63095	3
AT3G63110	250.50
AT3G63120	799.50
AT3G63130	789.17
AT3G63140	15155.42
AT3G63150	625
AT3G63160	20523.42
AT3G63170	716
AT3G63180	501.50
AT3G63190	3217.33
AT3G63200	901
AT3G63210	666
AT3G63220	173.50
AT3G63230	0
AT3G63233	0.50
AT3G63240	180
AT3G63250	416.83
AT3G63260	1561.67
AT3G63270	250.33
AT3G63280	45.50
AT3G63290	63
AT3G63300	122.83
AT3G63310	1063.33
AT3G63320	0
AT3G63340	608.00
AT3G63350	0
AT3G63360	0
AT3G63370	137.50
AT3G63375	10
AT3G63380	372.50
AT3G63390	334
AT3G63400	769.17
AT3G63410	10469.64
AT3G63420	478
AT3G63430	44.11
AT3G63440	225.67
AT3G63445	156.67
AT3G63450	138
AT3G63460	2611.17
AT3G63470	23.50
AT3G63480	44
AT3G63490	8495.33
AT3G63500	1307.83
AT3G63510	322
AT3G63520	4513.25
AT3G63530	122
AT3G63540	3408.17
AT3G66652	72.50
AT3G66654	943.83
AT3G66656	0
AT3G66658	469.50
AT4G00005	0
AT4G00020	175
AT4G00026	389.75
AT4G00030	561.00
AT4G00040	182.50
AT4G00050	1296.25
AT4G00060	421.50
AT4G00070	3
AT4G00080	0
AT4G00085	0
AT4G00090	398
AT4G00100	3195
AT4G00110	232.50
AT4G00120	1
AT4G00124	0
AT4G00130	0
AT4G00140	0
AT4G00150	610
AT4G00160	0
AT4G00165	1515.17
AT4G00170	317.83
AT4G00180	726.50
AT4G00190	0
AT4G00200	46.50
AT4G00210	0
AT4G00220	14
AT4G00230	292
AT4G00231	222
AT4G00232	0
AT4G00234	0
AT4G00238	155
AT4G00240	89.33
AT4G00250	2
AT4G00260	0
AT4G00270	443
AT4G00280	3
AT4G00290	315.50
AT4G00300	2038.50
AT4G00305	7
AT4G00310	75
AT4G00315	0
AT4G00320	0
AT4G00330	1966.33
AT4G00335	234
AT4G00340	949.17
AT4G00342	0
AT4G00350	0
AT4G00355	1016.75
AT4G00360	9429.75
AT4G00370	2207.67
AT4G00380	64.25
AT4G00390	26.50
AT4G00400	1314.50
AT4G00416	1
AT4G00420	380.00
AT4G00430	4615.50
AT4G00440	586.50
AT4G00450	817.50
AT4G00460	8.50
AT4G00467	0
AT4G00480	120
AT4G00490	1064.83
AT4G00500	261.50
AT4G00520	297.94
AT4G00525	48
AT4G00530	51.50
AT4G00540	0
AT4G00550	316.50
AT4G00560	361
AT4G00570	1939.00
AT4G00580	2
AT4G00585	1335
AT4G00590	79
AT4G00600	0
AT4G00610	0
AT4G00620	291.50
AT4G00630	1193
AT4G00650	141
AT4G00651	2
AT4G00660	658
AT4G00670	29
AT4G00680	2
AT4G00690	9
AT4G00695	2
AT4G00700	450
AT4G00710	1223
AT4G00720	1483.25
AT4G00730	2816.50
AT4G00740	898.50
AT4G00750	494.17
AT4G00752	259.33
AT4G00755	321.50
AT4G00760	118.83
AT4G00770	29.83
AT4G00780	2166.50
AT4G00800	805.50
AT4G00810	2807
AT4G00820	126.50
AT4G00830	853.83
AT4G00840	283.50
AT4G00850	144
AT4G00860	1658.00
AT4G00870	61
AT4G00872	0
AT4G00880	515.83
AT4G00885	0
AT4G00890	4
AT4G00893	0
AT4G00895	3704.00
AT4G00900	322.50
AT4G00905	46
AT4G00910	1
AT4G00920	0
AT4G00930	138.50
AT4G00940	51
AT4G00950	409.50
AT4G00955	212
AT4G00960	19.50
AT4G00970	1784.17
AT4G00975	11.50
AT4G00980	31.50
AT4G00985	0
AT4G00990	343.50
AT4G01000	1222.50
AT4G01010	313.50
AT4G01020	271
AT4G01023	3
AT4G01026	290
AT4G01030	172
AT4G01037	623.83
AT4G01040	338
AT4G01050	9048.58
AT4G01060	17
AT4G01070	2720.25
AT4G01080	417.50
AT4G01090	521.50
AT4G01100	2234.50
AT4G01110	25.50
AT4G01120	392.50
AT4G01130	338
AT4G01140	10.50
AT4G01150	19812.00
AT4G01160	0
AT4G01170	0
AT4G01180	0
AT4G01190	15
AT4G01200	56.33
AT4G01210	781
AT4G01220	265
AT4G01230	6
AT4G01240	0
AT4G01245	0.25
AT4G01250	161
AT4G01260	0
AT4G01270	25.75
AT4G01280	247
AT4G01290	1508.75
AT4G01310	6897.42
AT4G01320	1219.83
AT4G01328	0
AT4G01330	669.50
AT4G01335	12
AT4G01340	0
AT4G01350	9
AT4G01355	0
AT4G01360	24
AT4G01370	1607.17
AT4G01380	3
AT4G01390	123
AT4G01400	818.50
AT4G01410	370
AT4G01420	2
AT4G01430	18.33
AT4G01440	82
AT4G01450	233
AT4G01455	0
AT4G01460	294
AT4G01470	0
AT4G01480	531.50
AT4G01500	9
AT4G01510	85
AT4G01516	0
AT4G01520	0
AT4G01533	0
AT4G01535	0
AT4G01540	50
AT4G01550	236
AT4G01560	402.17
AT4G01570	176.50
AT4G01575	29
AT4G01580	67
AT4G01590	816.33
AT4G01593	87.83
AT4G01595	76.33
AT4G01600	79
AT4G01610	2231
AT4G01630	6
AT4G01640	0
AT4G01650	241.67
AT4G01660	433.50
AT4G01670	101.50
AT4G01671	0
AT4G01680	253.50
AT4G01690	3108.33
AT4G01700	573.00
AT4G01703	0
AT4G01710	179.50
AT4G01720	447.50
AT4G01730	90.50
AT4G01735	0
AT4G01740	95
AT4G01750	402
AT4G01760	0
AT4G01770	1
AT4G01780	0.33
AT4G01790	88.17
AT4G01800	3146.83
AT4G01810	1005.03
AT4G01820	0
AT4G01830	3
AT4G01840	168.50
AT4G01850	4037.17
AT4G01860	383
AT4G01865	0
AT4G01870	506.50
AT4G01880	187
AT4G01883	655.83
AT4G01890	2
AT4G01895	73.50
AT4G01897	395
AT4G01900	1081.50
AT4G01910	41
AT4G01915	161
AT4G01920	66
AT4G01925	8
AT4G01930	1
AT4G01935	826.83
AT4G01940	1482.17
AT4G01950	566
AT4G01960	410
AT4G01970	2
AT4G01985	0
AT4G01990	72
AT4G01995	398.50
AT4G02000	3
AT4G02005	47
AT4G02010	467.50
AT4G02020	523.50
AT4G02030	583
AT4G02040	47.50
AT4G02050	379
AT4G02055	0
AT4G02060	337.50
AT4G02070	128.00
AT4G02075	183
AT4G02080	1802
AT4G02090	1
AT4G02100	161.83
AT4G02110	110
AT4G02120	724.75
AT4G02130	1763.50
AT4G02140	53.50
AT4G02150	361
AT4G02160	2
AT4G02170	5
AT4G02180	2
AT4G02190	0
AT4G02195	152
AT4G02200	339.25
AT4G02210	195.25
AT4G02220	534.67
AT4G02230	1555.17
AT4G02235	0
AT4G02250	0
AT4G02260	1492.00
AT4G02270	0
AT4G02280	43
AT4G02290	447.50
AT4G02300	0
AT4G02310	0.50
AT4G02320	5
AT4G02325	0
AT4G02330	955.50
AT4G02340	892
AT4G02350	705.50
AT4G02360	68
AT4G02370	1630.17
AT4G02380	4582.00
AT4G02390	56
AT4G02400	376
AT4G02405	413.50
AT4G02410	653
AT4G02420	876.50
AT4G02425	103.50
AT4G02430	157
AT4G02440	676.67
AT4G02450	2136.00
AT4G02460	75
AT4G02465	0
AT4G02480	3388.50
AT4G02482	9.50
AT4G02485	40.50
AT4G02489	0
AT4G02500	2208
AT4G02510	4107
AT4G02520	19103.33
AT4G02530	5636.83
AT4G02540	444
AT4G02541	4
AT4G02550	252
AT4G02555	3
AT4G02560	276
AT4G02570	2548.50
AT4G02580	2039.75
AT4G02590	586
AT4G02600	717
AT4G02610	303.83
AT4G02620	2161.17
AT4G02630	495.50
AT4G02640	528.50
AT4G02650	0.50
AT4G02655	0
AT4G02660	69.50
AT4G02670	11
AT4G02680	817
AT4G02690	2
AT4G02700	14.50
AT4G02710	87
AT4G02715	464.83
AT4G02720	425.50
AT4G02725	1064.75
AT4G02730	101
AT4G02733	0
AT4G02740	358
AT4G02750	27.33
AT4G02760	80
AT4G02770	31819.58
AT4G02780	10.50
AT4G02790	947.50
AT4G02800	121.50
AT4G02810	4
AT4G02820	137
AT4G02830	1
AT4G02840	581
AT4G02850	179.50
AT4G02860	574.50
AT4G02870	0
AT4G02871	4.33
AT4G02880	731.75
AT4G02890	3931.42
AT4G02900	68.50
AT4G02910	1
AT4G02920	3201.25
AT4G02930	1057.83
AT4G02940	986.00
AT4G02950	0
AT4G02970	381.83
AT4G02980	379.67
AT4G02990	788
AT4G03000	407
AT4G03010	93
AT4G03020	1452
AT4G03030	868.83
AT4G03038	1
AT4G03039	1
AT4G03040	0
AT4G03050	1
AT4G03070	187
AT4G03080	1812.50
AT4G03090	156
AT4G03100	87
AT4G03110	922.50
AT4G03113	0.50
AT4G03115	149.50
AT4G03120	294
AT4G03130	6
AT4G03135	0
AT4G03140	211
AT4G03150	289
AT4G03153	0
AT4G03156	0
AT4G03160	0
AT4G03165	0
AT4G03170	0
AT4G03175	0
AT4G03180	208
AT4G03190	349
AT4G03200	691.33
AT4G03205	125
AT4G03210	1936.33
AT4G03220	1.50
AT4G03230	62.50
AT4G03240	307.50
AT4G03250	103.83
AT4G03260	2167.67
AT4G03270	72
AT4G03280	29347.92
AT4G03285	0
AT4G03290	0
AT4G03292	1
AT4G03295	0
AT4G03298	0
AT4G03320	61.50
AT4G03330	17
AT4G03340	51
AT4G03350	0
AT4G03360	0
AT4G03370	0
AT4G03380	3
AT4G03390	783.50
AT4G03400	870.33
AT4G03405	0
AT4G03410	471.50
AT4G03415	485
AT4G03420	553.50
AT4G03430	730
AT4G03435	0
AT4G03438	0
AT4G03440	46
AT4G03443	13
AT4G03445	7
AT4G03450	542
AT4G03455	0
AT4G03460	3
AT4G03470	0
AT4G03480	1.50
AT4G03490	8
AT4G03500	299.50
AT4G03505	2.50
AT4G03510	427.33
AT4G03520	10874.17
AT4G03540	0
AT4G03550	1338.83
AT4G03560	2615.67
AT4G03565	0
AT4G03566	0
AT4G03570	0
AT4G03580	0
AT4G03590	0
AT4G03600	29
AT4G03610	13
AT4G03620	0
AT4G03630	0
AT4G03635	86.50
AT4G03723	0
AT4G03728	0
AT4G03740	0
AT4G03811	8
AT4G03820	216
AT4G03827	0
AT4G03830	0
AT4G03930	2
AT4G03935	85.50
AT4G03940	16.50
AT4G03945	0
AT4G03950	0
AT4G03960	216.50
AT4G03965	5
AT4G04020	3444.92
AT4G04030	0
AT4G04040	1461.83
AT4G04077	0
AT4G04078	0
AT4G04080	0
AT4G04090	0
AT4G04110	0
AT4G04180	74
AT4G04190	54
AT4G04200	295
AT4G04210	1286
AT4G04220	325.83
AT4G04221	69.33
AT4G04223	521.33
AT4G04260	2
AT4G04315	0
AT4G04320	678.58
AT4G04330	1922.33
AT4G04340	2342.83
AT4G04350	809
AT4G04360	33
AT4G04370	86
AT4G04402	0
AT4G04404	0
AT4G04423	1
AT4G04450	14
AT4G04460	84
AT4G04470	578
AT4G04480	0
AT4G04490	313.50
AT4G04500	142
AT4G04510	72
AT4G04540	103.25
AT4G04570	3036.58
AT4G04580	0
AT4G04601	0
AT4G04610	1260.50
AT4G04614	302.50
AT4G04620	293
AT4G04630	116.50
AT4G04632	0
AT4G04640	23994.58
AT4G04650	0
AT4G04670	117
AT4G04680	0
AT4G04690	0
AT4G04695	260.42
AT4G04700	117.08
AT4G04710	22.83
AT4G04720	894.50
AT4G04730	0
AT4G04740	420
AT4G04745	36
AT4G04750	408.50
AT4G04760	16
AT4G04770	2275
AT4G04775	0.25
AT4G04780	147
AT4G04790	90
AT4G04800	634
AT4G04810	58
AT4G04830	605
AT4G04840	1686.50
AT4G04850	1194
AT4G04860	451
AT4G04870	190
AT4G04880	163.50
AT4G04885	422
AT4G04890	1901.83
AT4G04900	24
AT4G04910	987.50
AT4G04920	484.50
AT4G04925	317
AT4G04930	3
AT4G04940	108
AT4G04950	501.50
AT4G04953	0
AT4G04955	318
AT4G04957	0
AT4G04960	340
AT4G04970	378.83
AT4G04972	17
AT4G04980	0
AT4G04985	0
AT4G04990	0
AT4G05000	253.50
AT4G05010	133
AT4G05018	0
AT4G05020	586.00
AT4G05030	4
AT4G05040	166.50
AT4G05048	0
AT4G05050	14080.58
AT4G05060	506.83
AT4G05070	2967.33
AT4G05071	2.50
AT4G05080	0
AT4G05090	437.00
AT4G05091	0
AT4G05095	0
AT4G05100	31.50
AT4G05105	0
AT4G05110	55.08
AT4G05120	192.42
AT4G05130	30
AT4G05136	0
AT4G05140	0
AT4G05150	2708.33
AT4G05160	1224.00
AT4G05170	0
AT4G05180	36272.82
AT4G05190	87.50
AT4G05200	0
AT4G05210	12
AT4G05220	1
AT4G05230	0
AT4G05240	0
AT4G05250	0
AT4G05260	0
AT4G05265	0
AT4G05270	0
AT4G05310	0.50
AT4G05320	33494.42
AT4G05330	240
AT4G05340	0
AT4G05350	0
AT4G05360	1
AT4G05370	0
AT4G05380	3
AT4G05390	423.50
AT4G05400	299.50
AT4G05410	181.17
AT4G05420	1159.50
AT4G05430	9.67
AT4G05440	197
AT4G05450	264
AT4G05460	187
AT4G05470	0
AT4G05475	0
AT4G05490	0
AT4G05494	0
AT4G05497	5
AT4G05508	0
AT4G05520	119.50
AT4G05523	0
AT4G05530	850.00
AT4G05540	18
AT4G05553	0
AT4G05590	300.50
AT4G05612	0
AT4G05620	0
AT4G05630	0
AT4G05631	12.67
AT4G05632	0
AT4G06479	0
AT4G06490	0
AT4G06526	0
AT4G06534	42.50
AT4G06536	16.50
AT4G06583	0
AT4G06598	162
AT4G06599	551
AT4G06634	261.50
AT4G06639	0
AT4G06676	160.50
AT4G06688	0
AT4G06701	92
AT4G06740	0
AT4G06744	74
AT4G06746	106.75
AT4G07350	0
AT4G07380	0
AT4G07390	804
AT4G07400	75
AT4G07408	0
AT4G07410	564.50
AT4G07515	0
AT4G07524	0
AT4G07526	0
AT4G07666	0
AT4G07670	0
AT4G07675	0
AT4G07740	0
AT4G07786	0
AT4G07820	8
AT4G07825	730.50
AT4G07868	0
AT4G07932	0
AT4G07940	1
AT4G07950	238.50
AT4G07960	11
AT4G07965	0
AT4G07990	409.50
AT4G08025	0
AT4G08028	0
AT4G08035	220
AT4G08039	0
AT4G08040	261
AT4G08073	0
AT4G08097	0
AT4G08116	0
AT4G08140	0
AT4G08150	50.50
AT4G08151	0
AT4G08160	30
AT4G08170	286.50
AT4G08176	0
AT4G08180	641
AT4G08190	0
AT4G08210	11
AT4G08230	494.50
AT4G08240	229
AT4G08250	6
AT4G08260	0
AT4G08263	0
AT4G08267	0
AT4G08270	0
AT4G08280	859.00
AT4G08290	346
AT4G08300	169.50
AT4G08310	392
AT4G08320	378.67
AT4G08330	313.67
AT4G08345	0
AT4G08350	996.50
AT4G08351	0
AT4G08360	0
AT4G08370	0
AT4G08380	0
AT4G08390	1240.00
AT4G08395	0
AT4G08400	0
AT4G08406	0
AT4G08410	0
AT4G08430	0
AT4G08450	0
AT4G08455	166.50
AT4G08460	870.17
AT4G08470	1697.25
AT4G08480	384
AT4G08485	0
AT4G08500	739.58
AT4G08510	161.50
AT4G08520	1225.00
AT4G08530	0
AT4G08540	321.50
AT4G08550	0
AT4G08555	56.33
AT4G08560	0
AT4G08570	0
AT4G08580	206.50
AT4G08590	33
AT4G08593	0
AT4G08620	0
AT4G08630	0
AT4G08640	0
AT4G08670	0
AT4G08685	1439
AT4G08690	221
AT4G08691	1
AT4G08700	178.50
AT4G08730	0
AT4G08740	0.50
AT4G08760	0
AT4G08770	82
AT4G08780	4.50
AT4G08790	139
AT4G08800	0
AT4G08810	1090.50
AT4G08840	0
AT4G08850	4971.75
AT4G08867	0
AT4G08868	1
AT4G08869	0
AT4G08870	1834
AT4G08874	1
AT4G08875	0
AT4G08876	0
AT4G08878	0
AT4G08895	0
AT4G08900	358.50
AT4G08910	24
AT4G08920	2430.50
AT4G08930	501.50
AT4G08940	75.33
AT4G08949	0
AT4G08950	1338
AT4G08960	327
AT4G08967	0
AT4G08980	1085
AT4G08990	8
