Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/H551.sam
AT3G13662	5
AT3G13670	2086.00
AT3G13672	424.08
AT3G13674	33
AT3G13677	50
AT3G13680	2
AT3G13682	59
AT3G13686	0
AT3G13690	633.50
AT3G13700	91
AT3G13710	91
AT3G13720	589
AT3G13724	0
AT3G13730	128
AT3G13740	722.50
AT3G13750	7264
AT3G13760	0
AT3G13770	39.67
AT3G13772	1292.50
AT3G13780	98
AT3G13782	63
AT3G13784	15
AT3G13790	1294.25
AT3G13800	356.75
AT3G13810	434.50
AT3G13820	0
AT3G13830	0
AT3G13840	0
AT3G13845	254.50
AT3G13850	7
AT3G13855	6
AT3G13857	0.50
AT3G13860	381.67
AT3G13870	2866.50
AT3G13880	70.50
AT3G13882	535.50
AT3G13890	2
AT3G13898	2
AT3G13900	4
AT3G13910	558.67
AT3G13920	8064.00
AT3G13930	2937.50
AT3G13940	319.00
AT3G13950	488
AT3G13960	73
AT3G13970	40
AT3G13980	208.50
AT3G13990	849.50
AT3G14000	131.50
AT3G14010	1012.00
AT3G14020	177.50
AT3G14030	0
AT3G14040	0
AT3G14050	2206.50
AT3G14060	23
AT3G14067	5708.50
AT3G14070	101.50
AT3G14075	438
AT3G14080	316.50
AT3G14090	438.50
AT3G14100	1921.00
AT3G14110	2148.67
AT3G14120	417.50
AT3G14130	466.25
AT3G14140	0.50
AT3G14150	357.25
AT3G14160	146
AT3G14170	29
AT3G14172	440.50
AT3G14180	515
AT3G14185	0
AT3G14190	87
AT3G14200	589
AT3G14205	1037.50
AT3G14210	17861.12
AT3G14220	946
AT3G14225	2.50
AT3G14230	1862
AT3G14240	1057.50
AT3G14250	0
AT3G14260	0
AT3G14270	1637
AT3G14280	254
AT3G14290	1330.50
AT3G14300	0
AT3G14310	8820.33
AT3G14320	1
AT3G14330	261.50
AT3G14340	255.83
AT3G14350	1779.00
AT3G14360	62
AT3G14362	0
AT3G14370	10
AT3G14380	1
AT3G14385	0
AT3G14390	869.50
AT3G14395	29.50
AT3G14400	1278.50
AT3G14410	320.50
AT3G14415	15626.04
AT3G14420	21833.33
AT3G14430	286
AT3G14431	0.50
AT3G14440	131.50
AT3G14450	66
AT3G14452	0
AT3G14460	104
AT3G14470	294.50
AT3G14475	32
AT3G14480	0
AT3G14490	0
AT3G14510	0
AT3G14520	1
AT3G14530	0
AT3G14540	23
AT3G14550	35
AT3G14560	69
AT3G14570	55
AT3G14580	33.83
AT3G14590	118.50
AT3G14595	682
AT3G14600	2374.00
AT3G14610	66
AT3G14620	2982.50
AT3G14630	7
AT3G14640	6
AT3G14650	2309.08
AT3G14660	2088.33
AT3G14670	0
AT3G14680	31
AT3G14690	1458.50
AT3G14700	15
AT3G14710	0
AT3G14720	876
AT3G14730	40.50
AT3G14735	6
AT3G14740	127.50
AT3G14750	114
AT3G14760	70
AT3G14770	318.50
AT3G14780	4
AT3G14790	670.00
AT3G14810	431
AT3G14820	0
AT3G14830	511.00
AT3G14840	3313
AT3G14850	71
AT3G14855	0
AT3G14860	622.50
AT3G14870	160
AT3G14880	0
AT3G14890	167.50
AT3G14900	229
AT3G14910	183
AT3G14920	568
AT3G14930	4028.67
AT3G14940	117.50
AT3G14950	8
AT3G14960	341
AT3G14970	0
AT3G14980	305
AT3G14981	9
AT3G14990	2101.50
AT3G15000	1802.50
AT3G15010	611
AT3G15020	624.50
AT3G15030	1348
AT3G15040	399.50
AT3G15050	7
AT3G15055	0
AT3G15060	223
AT3G15070	467.00
AT3G15080	189.50
AT3G15090	427
AT3G15095	1100
AT3G15110	1404.50
AT3G15111	0
AT3G15115	77
AT3G15120	310.50
AT3G15130	56
AT3G15140	172
AT3G15150	64
AT3G15160	624.50
AT3G15170	0
AT3G15180	616
AT3G15190	6141.17
AT3G15200	375.50
AT3G15210	786.50
AT3G15220	383
AT3G15240	0
AT3G15250	0
AT3G15251	0
AT3G15260	870.50
AT3G15270	79
AT3G15280	1
AT3G15290	354.50
AT3G15300	40
AT3G15340	7
AT3G15350	1014.50
AT3G15351	142.50
AT3G15352	454.42
AT3G15353	10541.78
AT3G15354	1006.50
AT3G15355	627
AT3G15356	2603.50
AT3G15357	12
AT3G15358	51.83
AT3G15359	0
AT3G15360	12198.67
AT3G15370	0
AT3G15380	419.50
AT3G15390	199
AT3G15395	133.00
AT3G15400	64.50
AT3G15410	785.17
AT3G15420	62
AT3G15430	1127.25
AT3G15440	0
AT3G15450	744.50
AT3G15460	193.50
AT3G15470	617
AT3G15480	748.50
AT3G15490	0.50
AT3G15500	60
AT3G15510	388.17
AT3G15518	172.83
AT3G15520	1401.00
AT3G15530	713.50
AT3G15534	3
AT3G15536	948.50
AT3G15540	103.50
AT3G15548	0
AT3G15550	119
AT3G15570	521.50
AT3G15578	0
AT3G15580	789.67
AT3G15585	0
AT3G15590	429.50
AT3G15604	0
AT3G15605	40.50
AT3G15610	708
AT3G15620	98
AT3G15630	562
AT3G15640	1617.67
AT3G15650	41
AT3G15660	1026.50
AT3G15670	0
AT3G15680	404
AT3G15690	1271.00
AT3G15700	0
AT3G15710	589.50
AT3G15720	21
AT3G15730	8128.67
AT3G15740	7
AT3G15750	63
AT3G15760	167
AT3G15770	290.50
AT3G15780	241.50
AT3G15790	964.50
AT3G15800	34
AT3G15810	988
AT3G15820	565
AT3G15830	3
AT3G15840	9932.50
AT3G15850	2796.67
AT3G15860	0.50
AT3G15870	4.17
AT3G15880	1677.42
AT3G15890	82
AT3G15900	351.50
AT3G15909	0
AT3G15910	0
AT3G15920	446.17
AT3G15930	31
AT3G15940	679
AT3G15950	696.50
AT3G15960	0
AT3G15970	399
AT3G15980	2457.75
AT3G15990	85.50
AT3G16000	2989
AT3G16010	139
AT3G16020	4
AT3G16030	174
AT3G16040	3
AT3G16050	179
AT3G16060	1128.83
AT3G16070	11
AT3G16080	1599.25
AT3G16090	363.67
AT3G16100	467.00
AT3G16110	617.83
AT3G16117	0
AT3G16120	6
AT3G16130	4354.25
AT3G16140	13243.25
AT3G16150	32
AT3G16160	5
AT3G16170	264
AT3G16175	22.50
AT3G16180	189.50
AT3G16190	605.83
AT3G16200	280
AT3G16210	2
AT3G16220	606.83
AT3G16230	552.50
AT3G16240	6607.17
AT3G16250	2183.67
AT3G16260	652.50
AT3G16270	1548
AT3G16280	50
AT3G16290	1637.00
AT3G16300	0
AT3G16310	426
AT3G16320	44
AT3G16330	75
AT3G16340	143.50
AT3G16350	132
AT3G16360	31
AT3G16370	5531.83
AT3G16380	18
AT3G16390	11.50
AT3G16400	4246.00
AT3G16410	665.66
AT3G16420	2436.08
AT3G16430	91.08
AT3G16432	0
AT3G16440	2
AT3G16450	472
AT3G16460	1649
AT3G16470	5706.50
AT3G16480	966
AT3G16490	16
AT3G16500	428.67
AT3G16510	324.50
AT3G16520	2075.17
AT3G16530	4946.17
AT3G16540	1
AT3G16550	0
AT3G16552	0
AT3G16555	0
AT3G16560	547
AT3G16565	608.50
AT3G16570	2013.50
AT3G16580	0
AT3G16590	0.50
AT3G16600	0
AT3G16610	16.50
AT3G16620	108.67
AT3G16630	1467.83
AT3G16640	18822.75
AT3G16650	62
AT3G16660	350
AT3G16670	1525.50
AT3G16680	0
AT3G16690	84
AT3G16700	288
AT3G16710	59
AT3G16712	16
AT3G16720	751.50
AT3G16730	91
AT3G16740	304
AT3G16750	110
AT3G16760	799.50
AT3G16770	1118
AT3G16780	1072.50
AT3G16785	847.50
AT3G16800	152.50
AT3G16810	389.50
AT3G16820	0
AT3G16830	1005
AT3G16840	509.50
AT3G16850	1922.00
AT3G16851	0
AT3G16857	926.50
AT3G16860	261.50
AT3G16870	166.50
AT3G16880	0
AT3G16890	87
AT3G16895	0
AT3G16900	3
AT3G16910	1690
AT3G16920	58
AT3G16930	0
AT3G16940	752.50
AT3G16950	631
AT3G16960	0
AT3G16970	0
AT3G16980	10.50
AT3G16990	290.50
AT3G17000	931.50
AT3G17010	0
AT3G17020	2911
AT3G17030	45
AT3G17040	1292.50
AT3G17060	0
AT3G17070	220.50
AT3G17080	0
AT3G17090	1180.50
AT3G17100	746
AT3G17120	596.50
AT3G17130	27
AT3G17140	0
AT3G17150	0
AT3G17152	4.50
AT3G17155	0
AT3G17160	224
AT3G17170	1132
AT3G17180	0
AT3G17185	454
AT3G17190	0
AT3G17205	1441.50
AT3G17210	1226.88
AT3G17220	6
AT3G17225	11.50
AT3G17230	0
AT3G17240	2639.83
AT3G17250	190.50
AT3G17261	0
AT3G17265	0
AT3G17270	0
AT3G17280	28
AT3G17300	337.00
AT3G17310	370
AT3G17320	0
AT3G17330	375
AT3G17340	668.67
AT3G17350	137.83
AT3G17360	53.50
AT3G17365	203
AT3G17370	0
AT3G17380	138
AT3G17390	10806.50
AT3G17400	0
AT3G17410	1931.83
AT3G17420	533
AT3G17430	555.50
AT3G17440	627.83
AT3G17450	377.50
AT3G17460	34
AT3G17465	601.50
AT3G17470	453
AT3G17480	0
AT3G17490	0
AT3G17500	0
AT3G17510	1222
AT3G17520	0
AT3G17530	0
AT3G17540	0
AT3G17550	0
AT3G17560	0
AT3G17570	0
AT3G17580	4
AT3G17590	189.50
AT3G17600	4
AT3G17609	425.50
AT3G17611	109.50
AT3G17620	2
AT3G17626	25
AT3G17630	38
AT3G17640	90
AT3G17650	1344.00
AT3G17660	54.00
AT3G17668	98
AT3G17670	244
AT3G17675	1
AT3G17680	130
AT3G17690	109.50
AT3G17700	937.33
AT3G17710	88
AT3G17712	107.83
AT3G17720	0
AT3G17730	7
AT3G17740	357
AT3G17750	516.50
AT3G17760	1
AT3G17770	1186
AT3G17780	693
AT3G17790	679
AT3G17800	3300.50
AT3G17810	1627.00
AT3G17820	1214
AT3G17830	113
AT3G17840	578.50
AT3G17845	0
AT3G17850	1123
AT3G17860	621.50
AT3G17880	728.50
AT3G17890	50
AT3G17900	810
AT3G17910	286.50
AT3G17920	337.50
AT3G17930	1240.25
AT3G17940	859.50
AT3G17950	193
AT3G17970	819.50
AT3G17980	2
AT3G17998	437.33
AT3G18000	437.33
AT3G18010	62
AT3G18020	82
AT3G18030	177.50
AT3G18035	1766.17
AT3G18040	516.50
AT3G18050	1512
AT3G18060	2116
AT3G18070	84.08
AT3G18080	6242.42
AT3G18090	105
AT3G18100	160
AT3G18110	706.67
AT3G18120	0
AT3G18130	907
AT3G18140	1303
AT3G18150	0
AT3G18160	282
AT3G18165	890.50
AT3G18170	273.17
AT3G18180	0
AT3G18190	1175.50
AT3G18200	0
AT3G18210	420
AT3G18215	472
AT3G18217	67
AT3G18220	0
AT3G18230	464
AT3G18235	4
AT3G18240	217
AT3G18250	375
AT3G18260	36
AT3G18270	617.50
AT3G18280	585
AT3G18282	0
AT3G18290	4025.50
AT3G18291	0
AT3G18295	220
AT3G18300	72
AT3G18310	151
AT3G18320	86
AT3G18330	0
AT3G18340	0
AT3G18350	398
AT3G18360	14
AT3G18362	0
AT3G18370	1499
AT3G18380	247
AT3G18390	2409.83
AT3G18400	7
AT3G18410	962
AT3G18420	1096.50
AT3G18430	443.50
AT3G18440	767.50
AT3G18450	1
AT3G18460	0
AT3G18470	0
AT3G18480	817
AT3G18485	31.50
AT3G18490	5290.83
AT3G18500	787.50
AT3G18510	42.50
AT3G18518	0
AT3G18520	521
AT3G18524	116
AT3G18530	14
AT3G18535	355
AT3G18550	0
AT3G18560	80
AT3G18570	0
AT3G18580	154
AT3G18590	0
AT3G18600	479.50
AT3G18610	9
AT3G18620	120.50
AT3G18630	51.50
AT3G18640	403
AT3G18650	0
AT3G18660	24.50
AT3G18670	10
AT3G18680	2299.50
AT3G18690	393.50
AT3G18700	0
AT3G18710	122.50
AT3G18715	3
AT3G18720	0
AT3G18730	110
AT3G18740	3285.67
AT3G18750	383.50
AT3G18760	265.50
AT3G18770	166
AT3G18773	74
AT3G18779	0
AT3G18780	11900.83
AT3G18790	482.50
AT3G18800	162
AT3G18810	0.33
AT3G18815	0
AT3G18820	2322.00
AT3G18827	0
AT3G18830	2634.50
AT3G18840	15
AT3G18850	218
AT3G18860	1316.83
AT3G18870	171
AT3G18880	16
AT3G18890	4037
AT3G18895	0
AT3G18900	33
AT3G18910	101
AT3G18930	520
AT3G18940	354.50
AT3G18950	164.50
AT3G18952	0
AT3G18957	0
AT3G18960	61
AT3G18970	92.50
AT3G18980	590.00
AT3G18990	460.50
AT3G19000	549.17
AT3G19002	221.67
AT3G19010	4986
AT3G19020	257.50
AT3G19030	1118.50
AT3G19035	0
AT3G19040	2.50
AT3G19050	93
AT3G19055	0
AT3G19070	0
AT3G19080	129
AT3G19085	0
AT3G19090	6
AT3G19100	956
AT3G19120	314
AT3G19130	1120.50
AT3G19140	0
AT3G19150	300.50
AT3G19160	0
AT3G19170	6391.50
AT3G19180	375.50
AT3G19184	0
AT3G19190	987.50
AT3G19200	26
AT3G19210	68
AT3G19220	343
AT3G19230	14
AT3G19235	0
AT3G19240	402
AT3G19250	49
AT3G19260	494.25
AT3G19270	50
AT3G19274	0
AT3G19280	166
AT3G19290	509
AT3G19300	77
AT3G19310	4
AT3G19320	8
AT3G19330	42.50
AT3G19340	621
AT3G19350	6
AT3G19360	95
AT3G19370	268.50
AT3G19380	307.50
AT3G19390	15
AT3G19400	368.50
AT3G19410	0
AT3G19420	1992
AT3G19430	0
AT3G19440	75
AT3G19450	1349.50
AT3G19460	385
AT3G19470	47
AT3G19480	630
AT3G19490	1627.50
AT3G19500	78
AT3G19508	62
AT3G19510	248.50
AT3G19515	422.17
AT3G19520	949.50
AT3G19530	0
AT3G19540	476.17
AT3G19550	34
AT3G19553	888
AT3G19560	0
AT3G19570	255.50
AT3G19580	263
AT3G19590	187
AT3G19595	0
AT3G19600	0
AT3G19610	0
AT3G19615	0
AT3G19620	42
AT3G19630	416
AT3G19640	711.50
AT3G19650	230.50
AT3G19660	107.50
AT3G19663	2
AT3G19670	512.75
AT3G19680	1241.50
AT3G19690	18
AT3G19700	1313.33
AT3G19710	12206.00
AT3G19720	1392.33
AT3G19740	786
AT3G19760	2285.17
AT3G19770	352
AT3G19780	387.17
AT3G19790	296.67
AT3G19800	1160.50
AT3G19810	959
AT3G19820	4175
AT3G19830	833.50
AT3G19840	360.50
AT3G19850	371
AT3G19860	721.50
AT3G19870	869.50
AT3G19880	0
AT3G19890	0
AT3G19895	415
AT3G19900	788.50
AT3G19910	771.50
AT3G19920	0
AT3G19930	1776.50
AT3G19940	0
AT3G19950	704
AT3G19960	1010.50
AT3G19970	290
AT3G19980	783.00
AT3G19990	465
AT3G20000	1353.50
AT3G20010	184.50
AT3G20015	137.50
AT3G20020	263
AT3G20030	0
AT3G20040	74.50
AT3G20050	2371.50
AT3G20060	1156.17
AT3G20070	174
AT3G20080	317.50
AT3G20090	58.50
AT3G20100	313.50
AT3G20110	7
AT3G20120	180
AT3G20130	36
AT3G20140	0
AT3G20150	119
AT3G20155	0
AT3G20160	0
AT3G20170	123
AT3G20180	2
AT3G20190	2.50
AT3G20200	45.50
AT3G20210	28.67
AT3G20220	28.67
AT3G20230	1578.17
AT3G20240	316.50
AT3G20250	1128
AT3G20260	165
AT3G20270	247
AT3G20280	122.50
AT3G20290	1082.00
AT3G20300	299.50
AT3G20310	971.50
AT3G20320	879
AT3G20330	793.50
AT3G20340	14
AT3G20350	244.50
AT3G20360	0
AT3G20362	0
AT3G20365	0
AT3G20370	101
AT3G20380	2
AT3G20390	5786.90
AT3G20395	21
AT3G20400	0
AT3G20410	1186.50
AT3G20420	121
AT3G20430	196.50
AT3G20440	273.50
AT3G20450	22
AT3G20460	3
AT3G20470	120.25
AT3G20475	25
AT3G20480	53.50
AT3G20490	169.50
AT3G20500	646
AT3G20510	754
AT3G20520	0
AT3G20530	5
AT3G20540	524.50
AT3G20550	266
AT3G20555	0
AT3G20557	0
AT3G20560	306
AT3G20570	114
AT3G20580	0
AT3G20590	1
AT3G20600	521
AT3G20610	1
AT3G20620	233
AT3G20630	1269.50
AT3G20640	46.50
AT3G20650	299
AT3G20655	0
AT3G20660	52
AT3G20670	980.50
AT3G20680	493
AT3G20690	0
AT3G20700	0
AT3G20710	0
AT3G20720	616.50
AT3G20730	62
AT3G20740	303.00
AT3G20750	0
AT3G20760	0
AT3G20770	2971.50
AT3G20780	178.50
AT3G20790	965.83
AT3G20800	778.83
AT3G20810	941
AT3G20820	1182.50
AT3G20830	118
AT3G20840	0
AT3G20850	0
AT3G20860	131.50
AT3G20865	18
AT3G20870	603
AT3G20880	0
AT3G20885	0
AT3G20890	204
AT3G20898	34.17
AT3G20900	22.17
AT3G20910	244.50
AT3G20920	840
AT3G20930	416
AT3G20935	3
AT3G20940	0
AT3G20950	0
AT3G20960	57
AT3G20966	0
AT3G20970	405.83
AT3G20978	0.33
AT3G20980	0
AT3G20993	0
AT3G20997	0
AT3G21000	0
AT3G21055	19307.83
AT3G21060	260
AT3G21070	688
AT3G21080	136
AT3G21090	40
AT3G21100	134.83
AT3G21110	269.50
AT3G21120	0
AT3G21130	0
AT3G21140	427.00
AT3G21150	216.50
AT3G21160	564.00
AT3G21170	0
AT3G21175	315.00
AT3G21180	1
AT3G21190	625.50
AT3G21200	1678
AT3G21210	25
AT3G21215	715.50
AT3G21220	752.50
AT3G21230	411
AT3G21240	187.50
AT3G21250	819.50
AT3G21260	99
AT3G21270	303
AT3G21280	293.50
AT3G21290	267.83
AT3G21295	291.50
AT3G21300	337
AT3G21310	6
AT3G21320	22
AT3G21330	11
AT3G21338	0
AT3G21340	0
AT3G21350	286
AT3G21351	2
AT3G21352	0
AT3G21360	189.50
AT3G21370	10.50
AT3G21371	0
AT3G21380	0
AT3G21390	304
AT3G21400	217
AT3G21410	0
AT3G21420	21
AT3G21430	372.50
AT3G21450	0
AT3G21460	58
AT3G21465	295
AT3G21470	9
AT3G21475	0
AT3G21480	105
AT3G21490	2
AT3G21500	24
AT3G21510	24
AT3G21520	99.83
AT3G21530	100.83
AT3G21540	290
AT3G21550	61.50
AT3G21560	1389.50
AT3G21570	0
AT3G21580	405
AT3G21590	3
AT3G21600	15
AT3G21610	357.00
AT3G21620	8
AT3G21630	1197
AT3G21640	331
AT3G21650	397.50
AT3G21660	11
AT3G21670	1196
AT3G21680	0
AT3G21690	2130.50
AT3G21700	448.50
AT3G21710	22.50
AT3G21720	4
AT3G21730	0
AT3G21740	130
AT3G21750	1269.50
AT3G21755	659.83
AT3G21760	634.83
AT3G21770	106
AT3G21780	145
AT3G21781	34
AT3G21790	748.50
AT3G21800	0
AT3G21805	12
AT3G21810	433.50
AT3G21820	293.50
AT3G21830	0
AT3G21840	0
AT3G21850	1
AT3G21860	0
AT3G21865	1018.00
AT3G21870	98
AT3G21880	0
AT3G21890	49
AT3G21900	0
AT3G21910	0
AT3G21920	0
AT3G21930	0
AT3G21940	0
AT3G21945	0
AT3G21950	171.50
AT3G21960	0
AT3G21970	0
AT3G21980	0
AT3G21990	0
AT3G22000	0
AT3G22010	0
AT3G22020	0
AT3G22022	0
AT3G22030	0
AT3G22040	0
AT3G22050	0
AT3G22053	0
AT3G22057	0
AT3G22060	1018.50
AT3G22070	25
AT3G22072	25
AT3G22080	1
AT3G22090	1
AT3G22100	19.33
AT3G22104	268
AT3G22110	2311
AT3G22120	5478.75
AT3G22121	3042.08
AT3G22142	195.83
AT3G22150	477.50
AT3G22160	403
AT3G22170	1106.50
AT3G22180	164.50
AT3G22183	82.50
AT3G22190	501.50
AT3G22200	2556.33
AT3G22210	1158.33
AT3G22220	331.50
AT3G22230	2139.50
AT3G22231	22184.04
AT3G22235	18846.45
AT3G22240	409.82
AT3G22250	0
AT3G22260	288.50
AT3G22270	701
AT3G22275	57
AT3G22290	643.50
AT3G22300	486.50
AT3G22310	314
AT3G22320	1056.50
AT3G22330	918.50
AT3G22345	0
AT3G22350	0.50
AT3G22360	0
AT3G22370	1641
AT3G22380	4417.50
AT3G22400	233
AT3G22410	48
AT3G22415	6
AT3G22420	361
AT3G22421	0
AT3G22425	333.50
AT3G22430	157.50
AT3G22436	0
AT3G22440	3129.00
AT3G22450	49
AT3G22460	90
AT3G22470	62
AT3G22480	583.50
AT3G22490	17.50
AT3G22500	0
AT3G22510	0
AT3G22520	606
AT3G22530	386
AT3G22540	0
AT3G22550	493.50
AT3G22560	6
AT3G22570	0
AT3G22580	0
AT3G22590	350
AT3G22600	3119
AT3G22620	78.50
AT3G22630	902
AT3G22640	0
AT3G22650	0
AT3G22660	327.50
AT3G22670	50
AT3G22680	162
AT3G22690	35
AT3G22700	0
AT3G22710	0
AT3G22720	0
AT3G22723	0
AT3G22730	0
AT3G22740	1907.25
AT3G22750	391
AT3G22760	238.50
AT3G22770	0
AT3G22780	491.50
AT3G22790	216
AT3G22800	6
AT3G22810	85.50
AT3G22820	11
AT3G22830	7
AT3G22840	238
AT3G22845	1751.50
AT3G22850	579.50
AT3G22860	13
AT3G22870	1
AT3G22880	163
AT3G22886	17
AT3G22890	18983.33
AT3G22900	26.50
AT3G22910	545.50
AT3G22920	0
AT3G22930	94
AT3G22940	0
AT3G22942	308.50
AT3G22950	573.17
AT3G22960	3964.83
AT3G22961	4
AT3G22968	1641.17
AT3G22970	1641.17
AT3G22980	301.50
AT3G22990	435.50
AT3G23000	1851.83
AT3G23010	124
AT3G23020	92.83
AT3G23030	929.50
AT3G23040	0
AT3G23050	1916.33
AT3G23060	0
AT3G23070	545.83
AT3G23080	939.83
AT3G23090	95
AT3G23100	353
AT3G23110	861.50
AT3G23120	1137
AT3G23125	0
AT3G23130	0
AT3G23140	0
AT3G23145	0
AT3G23150	84
AT3G23160	160
AT3G23165	0
AT3G23167	0
AT3G23170	286.50
AT3G23171	0
AT3G23172	0
AT3G23175	9
AT3G23180	7
AT3G23190	7
AT3G23200	57
AT3G23210	141
AT3G23220	0
AT3G23230	13
AT3G23240	31.50
AT3G23245	0
AT3G23250	170
AT3G23255	105
AT3G23260	43
AT3G23270	0
AT3G23280	2870.50
AT3G23290	243.50
AT3G23300	1704
AT3G23310	593.50
AT3G23320	0
AT3G23325	178.50
AT3G23326	3
AT3G23330	82
AT3G23340	176.00
AT3G23350	0
AT3G23360	0
AT3G23370	30
AT3G23380	1
AT3G23390	2120
AT3G23400	5716
AT3G23410	827.50
AT3G23420	0
AT3G23430	103
AT3G23440	49
AT3G23450	181.00
AT3G23460	0
AT3G23470	17.82
AT3G23480	364.93
AT3G23490	1340.00
AT3G23510	143.00
AT3G23530	2281.50
AT3G23540	595
AT3G23550	594.50
AT3G23560	476
AT3G23570	2240.50
AT3G23580	654.50
AT3G23590	651.50
AT3G23600	5385.25
AT3G23605	156
AT3G23610	87
AT3G23620	675
AT3G23630	10
AT3G23633	0
AT3G23635	4
AT3G23637	0
AT3G23640	736.50
AT3G23650	0
AT3G23660	965.00
AT3G23670	106
AT3G23680	0
AT3G23685	0
AT3G23690	847
AT3G23700	3093.75
AT3G23710	235
AT3G23715	0
AT3G23727	0
AT3G23730	640.50
AT3G23740	79.50
AT3G23750	1134.50
AT3G23760	345.17
AT3G23770	0
AT3G23780	290.50
AT3G23790	133.00
AT3G23800	0
AT3G23805	159
AT3G23810	8321.50
AT3G23820	6611
AT3G23830	320
AT3G23840	256
AT3G23850	0
AT3G23860	0
AT3G23870	47.50
AT3G23880	31
AT3G23890	240
AT3G23900	596.50
AT3G23910	233.17
AT3G23920	1820
AT3G23930	23
AT3G23940	1202
AT3G23950	0
AT3G23955	0
AT3G23960	0
AT3G23970	0
AT3G23980	845
AT3G23990	1734.25
AT3G24000	142.50
AT3G24010	311
AT3G24020	18
AT3G24030	339.50
AT3G24040	557.50
AT3G24050	1523.50
AT3G24060	0
AT3G24065	6
AT3G24068	0
AT3G24070	276.50
AT3G24080	427.00
AT3G24090	361
AT3G24093	0
AT3G24100	482.50
AT3G24110	15
AT3G24120	362
AT3G24130	2
AT3G24140	385.50
AT3G24150	192
AT3G24160	4150.67
AT3G24170	3626.50
AT3G24180	1886
AT3G24190	1568.17
AT3G24200	663.50
AT3G24210	0
AT3G24216	0
AT3G24220	0
AT3G24225	0
AT3G24230	2
AT3G24240	2
AT3G24250	0
AT3G24255	60
AT3G24260	0
AT3G24270	0
AT3G24280	0
AT3G24290	0
AT3G24300	3
AT3G24310	0
AT3G24315	297.50
AT3G24320	186
AT3G24330	0
AT3G24332	0
AT3G24340	7
AT3G24350	779.67
AT3G24360	21.50
AT3G24420	173.50
AT3G24430	2215.17
AT3G24440	352
AT3G24450	5
AT3G24460	151
AT3G24465	0
AT3G24480	1731
AT3G24490	349.50
AT3G24495	204.50
AT3G24500	592.67
AT3G24503	8643.00
AT3G24506	578
AT3G24508	0
AT3G24510	0
AT3G24513	0
AT3G24515	103
AT3G24516	0
AT3G24517	0
AT3G24518	91.50
AT3G24520	92.50
AT3G24530	568
AT3G24535	8
AT3G24540	0
AT3G24542	0
AT3G24550	1876.50
AT3G24560	156.50
AT3G24570	622.50
AT3G24580	0
AT3G24590	1103.50
AT3G24600	1
AT3G24610	0
AT3G24612	3
AT3G24614	1
AT3G24615	0
AT3G24620	0
AT3G24630	70
AT3G24640	0
AT3G24650	0.50
AT3G24660	143.50
AT3G24670	147.17
AT3G24690	0
AT3G24700	0
AT3G24710	0
AT3G24715	51
AT3G24730	271.50
AT3G24740	392.50
AT3G24750	0
AT3G24760	280
AT3G24770	484
AT3G24780	33
AT3G24790	0
AT3G24800	247
AT3G24810	33
AT3G24820	120
AT3G24830	4084.33
AT3G24840	145
AT3G24850	0
AT3G24860	118.08
AT3G24870	398.75
AT3G24880	419.45
AT3G24890	49.50
AT3G24900	413.33
AT3G24929	25.50
AT3G24982	507.00
AT3G25010	4968.25
AT3G25011	1
AT3G25013	52.50
AT3G25014	14.50
AT3G25020	746.50
AT3G25030	163
AT3G25040	943.50
AT3G25050	0
AT3G25060	2
AT3G25070	1073.50
AT3G25080	0
AT3G25090	0
AT3G25099	0
AT3G25100	106
AT3G25110	216.50
AT3G25120	417.50
AT3G25130	64
AT3G25140	1671
AT3G25150	953.50
AT3G25160	0
AT3G25165	0
AT3G25170	0
AT3G25180	145
AT3G25190	18
AT3G25200	0
AT3G25210	98
AT3G25220	1365.25
AT3G25221	7.50
AT3G25230	1395.25
AT3G25233	0
AT3G25240	1.50
AT3G25250	86
AT3G25260	0
AT3G25265	0
AT3G25270	0
AT3G25280	0
AT3G25290	66
AT3G25400	101
AT3G25410	595.50
AT3G25420	0
AT3G25430	91
AT3G25440	65
AT3G25460	0
AT3G25470	1368
AT3G25480	937.67
AT3G25490	7.25
AT3G25500	1135.25
AT3G25510	113
AT3G25520	7181.67
AT3G25530	2428
AT3G25540	603.50
AT3G25545	435
AT3G25550	2.50
AT3G25560	125.50
AT3G25570	127.50
AT3G25572	127.50
AT3G25573	0
AT3G25577	1
AT3G25580	212.50
AT3G25585	714.50
AT3G25590	111
AT3G25597	67
AT3G25600	354
AT3G25610	2127
AT3G25620	55.50
AT3G25640	9
AT3G25650	0
AT3G25655	0
AT3G25660	2888.33
AT3G25670	60
AT3G25680	359
AT3G25690	5634.17
AT3G25700	226
AT3G25710	84
AT3G25715	0
AT3G25716	0
AT3G25717	349.50
AT3G25719	2
AT3G25720	0
AT3G25727	0
AT3G25730	58
AT3G25740	394
AT3G25750	0
AT3G25760	3491.25
AT3G25770	23818.19
AT3G25780	1063.33
AT3G25790	0
AT3G25795	5.50
AT3G25800	1476.33
AT3G25805	683
AT3G25810	0
AT3G25820	0.92
AT3G25830	0.25
AT3G25840	903.50
AT3G25850	0
AT3G25855	2
AT3G25860	1835.50
AT3G25870	174
AT3G25880	6
AT3G25882	459
AT3G25890	559
AT3G25900	156
AT3G25905	20
AT3G25910	1277.08
AT3G25920	9700.33
AT3G25930	0
AT3G25940	133
AT3G25950	0
AT3G25960	0
AT3G25970	46
