Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/Y62.sam
AT3G15350	422
AT3G15351	194.50
AT3G15352	706.33
AT3G15353	16714.83
AT3G15354	855.83
AT3G15355	440
AT3G15356	2430.50
AT3G15357	6
AT3G15358	128
AT3G15359	0
AT3G15360	16853
AT3G15370	0
AT3G15380	426.50
AT3G15390	245.50
AT3G15395	167.50
AT3G15400	77.50
AT3G15410	686
AT3G15420	61
AT3G15430	999
AT3G15440	0
AT3G15450	4480.50
AT3G15460	234
AT3G15470	548
AT3G15480	1789
AT3G15490	7
AT3G15500	123.50
AT3G15510	434
AT3G15518	175.17
AT3G15520	1071.17
AT3G15530	897
AT3G15534	11
AT3G15536	811
AT3G15540	1022
AT3G15548	0
AT3G15550	74.50
AT3G15570	509.50
AT3G15578	0
AT3G15580	979.50
AT3G15585	0
AT3G15590	408
AT3G15604	0
AT3G15605	32
AT3G15610	756.50
AT3G15620	105
AT3G15630	3787
AT3G15640	1992.67
AT3G15650	41
AT3G15660	1112
AT3G15670	0
AT3G15680	526
AT3G15690	1643.50
AT3G15700	0
AT3G15710	735
AT3G15720	53
AT3G15730	6242
AT3G15740	2
AT3G15750	73
AT3G15760	442
AT3G15770	439
AT3G15780	199
AT3G15790	293
AT3G15800	8
AT3G15810	1082
AT3G15820	741.50
AT3G15830	16
AT3G15840	9230.00
AT3G15850	3090.50
AT3G15860	0.50
AT3G15870	4.50
AT3G15880	1229
AT3G15890	95.50
AT3G15900	710.50
AT3G15909	0
AT3G15910	0
AT3G15920	310
AT3G15930	25
AT3G15940	563.50
AT3G15950	673.67
AT3G15960	0
AT3G15970	351
AT3G15980	1274
AT3G15990	54
AT3G16000	1689.00
AT3G16010	73
AT3G16020	5
AT3G16030	153.33
AT3G16040	0
AT3G16050	193
AT3G16060	715.83
AT3G16070	10
AT3G16080	2516.50
AT3G16090	312
AT3G16100	676.50
AT3G16110	508
AT3G16117	0
AT3G16120	6
AT3G16130	4842.17
AT3G16140	15961.67
AT3G16150	38
AT3G16160	0
AT3G16170	394
AT3G16175	44
AT3G16180	526.50
AT3G16190	878
AT3G16200	314
AT3G16210	0
AT3G16220	848
AT3G16230	446
AT3G16240	22103.33
AT3G16250	3185.50
AT3G16260	449
AT3G16270	1072
AT3G16280	62
AT3G16290	1108
AT3G16300	0
AT3G16310	444
AT3G16320	43
AT3G16330	57
AT3G16340	99.50
AT3G16350	168
AT3G16360	38
AT3G16370	14572.50
AT3G16380	32.50
AT3G16390	7.08
AT3G16400	4135.08
AT3G16410	599.33
AT3G16420	4530.83
AT3G16430	183.17
AT3G16432	0
AT3G16440	4
AT3G16450	722
AT3G16460	1527
AT3G16470	3281
AT3G16480	760
AT3G16490	28
AT3G16500	540
AT3G16510	208
AT3G16520	2026
AT3G16530	4980
AT3G16540	0
AT3G16550	0
AT3G16552	0
AT3G16555	0
AT3G16560	550
AT3G16565	627.00
AT3G16570	6373.50
AT3G16580	0
AT3G16590	5
AT3G16600	0
AT3G16610	27
AT3G16620	156
AT3G16630	1223.50
AT3G16640	35558.25
AT3G16650	120
AT3G16660	390.50
AT3G16670	1597.50
AT3G16680	0
AT3G16690	149
AT3G16700	156
AT3G16710	24
AT3G16712	0
AT3G16720	1128
AT3G16730	64
AT3G16740	359
AT3G16750	102.33
AT3G16760	727.50
AT3G16770	5126
AT3G16780	1286.50
AT3G16785	493
AT3G16800	219
AT3G16810	253
AT3G16820	0
AT3G16830	855
AT3G16840	278.00
AT3G16850	3391
AT3G16851	0
AT3G16857	1040
AT3G16860	110.33
AT3G16870	225
AT3G16880	0
AT3G16890	44
AT3G16895	0
AT3G16900	6
AT3G16910	2382.50
AT3G16920	127
AT3G16930	0
AT3G16940	723
AT3G16950	520
AT3G16960	0
AT3G16970	0
AT3G16980	29
AT3G16990	274
AT3G17000	763
AT3G17010	0
AT3G17020	4810.83
AT3G17030	58
AT3G17040	986
AT3G17060	0
AT3G17070	162
AT3G17080	0
AT3G17090	1328
AT3G17100	1689.50
AT3G17120	973
AT3G17130	108
AT3G17140	0
AT3G17150	0
AT3G17152	0
AT3G17155	0
AT3G17160	394
AT3G17170	910
AT3G17180	0
AT3G17185	808.00
AT3G17190	0
AT3G17205	810
AT3G17210	2267
AT3G17220	0
AT3G17225	4
AT3G17230	0
AT3G17240	1489.50
AT3G17250	174
AT3G17261	0
AT3G17265	0
AT3G17270	0
AT3G17280	25
AT3G17300	406.00
AT3G17310	285
AT3G17320	0
AT3G17330	237
AT3G17340	444
AT3G17350	212
AT3G17360	42
AT3G17365	224
AT3G17370	0
AT3G17380	123.50
AT3G17390	10902.50
AT3G17400	0
AT3G17410	1734
AT3G17420	328
AT3G17430	470
AT3G17440	853.50
AT3G17450	229
AT3G17460	75
AT3G17465	478.50
AT3G17470	517
AT3G17480	0
AT3G17490	0
AT3G17500	0
AT3G17510	1373
AT3G17520	0
AT3G17530	0
AT3G17540	0
AT3G17550	0
AT3G17560	0
AT3G17570	0
AT3G17580	18
AT3G17590	229
AT3G17600	1
AT3G17609	472.50
AT3G17611	159.50
AT3G17620	0
AT3G17626	133
AT3G17630	24
AT3G17640	186
AT3G17650	1799.67
AT3G17660	40
AT3G17668	126
AT3G17670	341.50
AT3G17675	0
AT3G17680	124
AT3G17690	77
AT3G17700	584
AT3G17710	45
AT3G17712	61.50
AT3G17720	0
AT3G17730	6
AT3G17740	211.50
AT3G17750	471
AT3G17760	0
AT3G17770	687
AT3G17780	568
AT3G17790	1326.50
AT3G17800	2069.50
AT3G17810	1483
AT3G17820	1310.50
AT3G17830	41
AT3G17840	884
AT3G17845	0
AT3G17850	1140
AT3G17860	478
AT3G17880	693
AT3G17890	68
AT3G17900	595.50
AT3G17910	167
AT3G17920	299
AT3G17930	1910
AT3G17940	858
AT3G17950	430
AT3G17970	653
AT3G17980	0
AT3G17998	369
AT3G18000	369
AT3G18010	57
AT3G18020	32
AT3G18030	226
AT3G18035	1642.50
AT3G18040	273
AT3G18050	2790
AT3G18060	2219.25
AT3G18070	9
AT3G18080	5741.50
AT3G18090	46
AT3G18100	57
AT3G18110	425
AT3G18120	0
AT3G18130	943.00
AT3G18140	1127
AT3G18150	0
AT3G18160	382.50
AT3G18165	731.50
AT3G18170	231.50
AT3G18180	0
AT3G18190	1039
AT3G18200	16
AT3G18210	353
AT3G18215	738
AT3G18217	90
AT3G18220	0
AT3G18230	465.50
AT3G18235	0
AT3G18240	279
AT3G18250	644.50
AT3G18260	35
AT3G18270	535
AT3G18280	296
AT3G18282	0
AT3G18290	1423.50
AT3G18291	0
AT3G18295	277.50
AT3G18300	118.50
AT3G18310	129
AT3G18320	283
AT3G18330	0
AT3G18340	0
AT3G18350	388
AT3G18360	13
AT3G18362	0
AT3G18370	1664
AT3G18380	246.00
AT3G18390	1463.50
AT3G18400	8
AT3G18410	924
AT3G18420	841
AT3G18430	463
AT3G18440	437.50
AT3G18450	1
AT3G18460	0
AT3G18470	0
AT3G18480	500
AT3G18485	6
AT3G18490	6262
AT3G18500	729.00
AT3G18510	65
AT3G18518	0
AT3G18520	377.00
AT3G18524	122
AT3G18530	59
AT3G18535	551
AT3G18550	14
AT3G18560	140
AT3G18570	0
AT3G18580	169
AT3G18590	0
AT3G18600	310.50
AT3G18610	6
AT3G18620	118
AT3G18630	42
AT3G18640	302
AT3G18650	0
AT3G18660	19
AT3G18670	0
AT3G18680	2022.67
AT3G18690	456.17
AT3G18700	0
AT3G18710	224
AT3G18715	13
AT3G18720	0
AT3G18730	43
AT3G18740	5358.50
AT3G18750	291
AT3G18760	318
AT3G18770	164
AT3G18773	516
AT3G18779	0
AT3G18780	18272.50
AT3G18790	476
AT3G18800	257
AT3G18810	0
AT3G18815	0
AT3G18820	2962.50
AT3G18827	0
AT3G18830	2086.50
AT3G18840	6
AT3G18850	328
AT3G18860	803.50
AT3G18870	199.50
AT3G18880	33
AT3G18890	2120
AT3G18895	0
AT3G18900	48
AT3G18910	90
AT3G18930	633
AT3G18940	296
AT3G18950	266
AT3G18952	0
AT3G18957	0
AT3G18960	107.50
AT3G18970	149.50
AT3G18980	444
AT3G18990	587
AT3G19000	353.50
AT3G19002	150.50
AT3G19010	3103
AT3G19020	162
AT3G19030	1932
AT3G19035	0
AT3G19040	1
AT3G19050	79
AT3G19055	0
AT3G19070	0
AT3G19080	143
AT3G19085	0
AT3G19090	0
AT3G19100	848
AT3G19120	221
AT3G19130	909
AT3G19140	0
AT3G19150	197
AT3G19160	0
AT3G19170	3398
AT3G19180	268
AT3G19184	0
AT3G19190	662
AT3G19200	22
AT3G19210	39
AT3G19220	260
AT3G19230	12
AT3G19235	0
AT3G19240	353
AT3G19250	44
AT3G19260	508
AT3G19270	12
AT3G19274	0
AT3G19280	209
AT3G19290	443
AT3G19300	62
AT3G19310	0
AT3G19320	0
AT3G19330	43.50
AT3G19340	841.50
AT3G19350	28
AT3G19360	110
AT3G19370	318
AT3G19380	568.50
AT3G19390	50
AT3G19400	478
AT3G19410	0
AT3G19420	1746.50
AT3G19430	3
AT3G19440	86
AT3G19450	1905
AT3G19460	372
AT3G19470	88
AT3G19480	681.50
AT3G19490	1344.50
AT3G19500	23
AT3G19508	92
AT3G19510	158.50
AT3G19515	433
AT3G19520	1203
AT3G19530	0
AT3G19540	419
AT3G19550	88
AT3G19553	1162
AT3G19560	0
AT3G19570	305
AT3G19580	368
AT3G19590	170
AT3G19595	0
AT3G19600	0
AT3G19610	0
AT3G19615	10
AT3G19620	17
AT3G19630	314
AT3G19640	667.50
AT3G19650	130
AT3G19660	180
AT3G19663	3
AT3G19670	296
AT3G19680	1108.50
AT3G19690	14.50
AT3G19700	307
AT3G19710	3355
AT3G19720	828.50
AT3G19740	467
AT3G19760	1954
AT3G19770	392
AT3G19780	153.50
AT3G19790	377.50
AT3G19800	1960
AT3G19810	870
AT3G19820	4812.50
AT3G19830	525
AT3G19840	191
AT3G19850	664.50
AT3G19860	638.50
AT3G19870	571
AT3G19880	0
AT3G19890	0
AT3G19895	315
AT3G19900	961.50
AT3G19910	858
AT3G19920	6
AT3G19930	1670
AT3G19940	0
AT3G19950	722
AT3G19960	738.50
AT3G19970	198
AT3G19980	850.00
AT3G19990	428.50
AT3G20000	1392
AT3G20010	108
AT3G20015	247
AT3G20020	223
AT3G20030	0
AT3G20040	91
AT3G20050	2393
AT3G20060	1532.50
AT3G20070	163
AT3G20080	257
AT3G20090	64
AT3G20100	1064.50
AT3G20110	3
AT3G20120	219
AT3G20130	41
AT3G20140	0
AT3G20150	69
AT3G20155	0
AT3G20160	0
AT3G20170	113
AT3G20180	1
AT3G20190	0
AT3G20200	50
AT3G20210	27.00
AT3G20220	27.00
AT3G20230	1655.50
AT3G20240	334
AT3G20250	894
AT3G20260	115
AT3G20270	349
AT3G20280	61
AT3G20290	936.00
AT3G20300	303
AT3G20310	1516
AT3G20320	1065.50
AT3G20330	642.50
AT3G20340	57
AT3G20350	218
AT3G20360	5
AT3G20362	0
AT3G20365	0
AT3G20370	188
AT3G20380	0
AT3G20390	4309.00
AT3G20395	39
AT3G20400	0
AT3G20410	729
AT3G20420	81
AT3G20430	98.50
AT3G20440	80.50
AT3G20450	38.50
AT3G20460	10
AT3G20470	546.00
AT3G20475	10
AT3G20480	22
AT3G20490	133
AT3G20500	560
AT3G20510	904
AT3G20520	9
AT3G20530	14
AT3G20540	421
AT3G20550	235
AT3G20555	0
AT3G20557	0
AT3G20560	266
AT3G20570	141
AT3G20580	0
AT3G20590	0
AT3G20600	404
AT3G20610	5
AT3G20620	232
AT3G20630	706
AT3G20640	72
AT3G20650	298.50
AT3G20655	0
AT3G20660	67
AT3G20670	1328.50
AT3G20680	770.50
AT3G20690	0
AT3G20700	0
AT3G20710	0
AT3G20720	525
AT3G20730	63
AT3G20740	320
AT3G20750	0
AT3G20760	1
AT3G20770	2691.58
AT3G20780	165
AT3G20790	861
AT3G20800	767.50
AT3G20810	1546
AT3G20820	3054
AT3G20830	182
AT3G20840	0
AT3G20850	0
AT3G20860	66
AT3G20865	111.33
AT3G20870	847.92
AT3G20880	0
AT3G20885	0
AT3G20890	185
AT3G20898	127.50
AT3G20900	78.50
AT3G20910	261
AT3G20920	652
AT3G20930	349.50
AT3G20935	3
AT3G20940	0
AT3G20950	0
AT3G20960	76
AT3G20966	0
AT3G20970	449
AT3G20978	3
AT3G20980	0
AT3G20993	0
AT3G20997	0
AT3G21000	0
AT3G21055	33721.08
AT3G21060	206.50
AT3G21070	375.50
AT3G21080	252
AT3G21090	45
AT3G21100	137.50
AT3G21110	263.50
AT3G21120	0
AT3G21130	0
AT3G21140	478
AT3G21150	150
AT3G21160	533
AT3G21170	0
AT3G21175	250
AT3G21180	4.50
AT3G21190	975
AT3G21200	1631.50
AT3G21210	10.50
AT3G21215	515
AT3G21220	566
AT3G21230	92
AT3G21240	207
AT3G21250	512
AT3G21260	300
AT3G21270	526
AT3G21280	234
AT3G21290	232
AT3G21295	194
AT3G21300	175
AT3G21310	23
AT3G21320	23
AT3G21330	107
AT3G21338	0
AT3G21340	0
AT3G21350	321.50
AT3G21351	4
AT3G21352	0
AT3G21360	256
AT3G21370	8
AT3G21371	0
AT3G21380	0
AT3G21390	432
AT3G21400	151
AT3G21410	0
AT3G21420	66
AT3G21430	205
AT3G21450	0
AT3G21460	163
AT3G21465	198
AT3G21470	26
AT3G21475	0
AT3G21480	105
AT3G21490	0
AT3G21500	16
AT3G21510	83
AT3G21520	72
AT3G21530	96.50
AT3G21540	212
AT3G21550	138
AT3G21560	1042.50
AT3G21570	0
AT3G21580	382.50
AT3G21590	0
AT3G21600	67
AT3G21610	529.00
AT3G21620	8
AT3G21630	1055.50
AT3G21640	273
AT3G21650	453
AT3G21660	0
AT3G21670	1135
AT3G21680	2
AT3G21690	2110
AT3G21700	437
AT3G21710	33
AT3G21720	0
AT3G21730	0
AT3G21740	141
AT3G21750	1391.50
AT3G21755	939.83
AT3G21760	935.83
AT3G21770	174
AT3G21780	182
AT3G21781	52
AT3G21790	941
AT3G21800	0
AT3G21805	31
AT3G21810	264.50
AT3G21820	142
AT3G21830	0
AT3G21840	0
AT3G21850	0
AT3G21860	0
AT3G21865	1405
AT3G21870	203
AT3G21880	0
AT3G21890	47
AT3G21900	0
AT3G21910	0
AT3G21920	0
AT3G21930	0
AT3G21940	0
AT3G21945	0
AT3G21950	276
AT3G21960	0
AT3G21970	0
AT3G21980	0
AT3G21990	0
AT3G22000	0
AT3G22010	0.25
AT3G22020	0
AT3G22022	0
AT3G22030	0
AT3G22040	0
AT3G22050	0
AT3G22053	0
AT3G22057	0
AT3G22060	830.33
AT3G22070	38
AT3G22072	38
AT3G22080	0
AT3G22090	0
AT3G22100	1
AT3G22104	291
AT3G22110	2494
AT3G22120	10642.17
AT3G22121	6870.17
AT3G22142	242.83
AT3G22150	535
AT3G22160	317
AT3G22170	815
AT3G22180	144
AT3G22183	91.50
AT3G22190	549.83
AT3G22200	2510.67
AT3G22210	1795.67
AT3G22220	269.50
AT3G22230	3469
AT3G22231	33564.87
AT3G22235	25105.01
AT3G22240	380.32
AT3G22250	0
AT3G22260	325
AT3G22270	700
AT3G22275	11.33
AT3G22290	595.50
AT3G22300	508
AT3G22310	308.50
AT3G22320	1532.50
AT3G22330	633.00
AT3G22345	0
AT3G22350	0
AT3G22360	0
AT3G22370	1295
AT3G22380	3308.50
AT3G22400	132
AT3G22410	73
AT3G22415	27
AT3G22420	417.50
AT3G22421	0.50
AT3G22425	466
AT3G22430	176
AT3G22436	0
AT3G22440	3748.50
AT3G22450	16.50
AT3G22460	77
AT3G22470	67
AT3G22480	801
AT3G22490	13
AT3G22500	0
AT3G22510	0
AT3G22520	507.50
AT3G22530	635.50
AT3G22540	29
AT3G22550	686
AT3G22560	6
AT3G22570	0
AT3G22580	0
AT3G22590	287
AT3G22600	1279.50
AT3G22620	64
AT3G22630	990
AT3G22640	5
AT3G22650	0
AT3G22660	338
AT3G22670	27
AT3G22680	342.50
AT3G22690	39
AT3G22700	0
AT3G22710	0
AT3G22720	0
AT3G22723	0
AT3G22730	0
AT3G22740	186
AT3G22750	428
AT3G22760	159
AT3G22770	2
AT3G22780	443.50
AT3G22790	210.50
AT3G22800	7
AT3G22810	76
AT3G22820	78
AT3G22830	8
AT3G22840	318
AT3G22845	2114.50
AT3G22850	620
AT3G22860	0
AT3G22870	0
AT3G22880	112
AT3G22886	14
AT3G22890	11453
AT3G22900	125
AT3G22910	238.33
AT3G22920	0
AT3G22930	125
AT3G22940	0
AT3G22942	218
AT3G22950	679
AT3G22960	3710
AT3G22961	6
AT3G22968	2339.33
AT3G22970	2339.33
AT3G22980	189
AT3G22990	325
AT3G23000	2672
AT3G23010	124
AT3G23020	93
AT3G23030	4186
AT3G23040	0
AT3G23050	9614.50
AT3G23060	0
AT3G23070	380.50
AT3G23080	555.50
AT3G23090	226
AT3G23100	315.50
AT3G23110	710.50
AT3G23120	705
AT3G23125	0
AT3G23130	0
AT3G23140	0
AT3G23145	0
AT3G23150	185
AT3G23160	184
AT3G23165	0
AT3G23167	0
AT3G23170	643.00
AT3G23171	0
AT3G23172	0
AT3G23175	26
AT3G23180	0
AT3G23190	15
AT3G23200	73
AT3G23210	115
AT3G23220	0
AT3G23230	20
AT3G23240	3
AT3G23245	0
AT3G23250	44
AT3G23255	120
AT3G23260	8
AT3G23270	0
AT3G23280	2973.50
AT3G23290	713
AT3G23300	1536.50
AT3G23310	424
AT3G23320	0
AT3G23325	379.00
AT3G23326	0
AT3G23330	25
AT3G23340	299
AT3G23350	0
AT3G23360	0
AT3G23370	22
AT3G23380	0
AT3G23390	3318.50
AT3G23400	4802.00
AT3G23410	363
AT3G23420	0
AT3G23430	134
AT3G23440	64
AT3G23450	374
AT3G23460	0
AT3G23470	23.42
AT3G23480	262.58
AT3G23490	2337
AT3G23510	66
AT3G23530	1016
AT3G23540	459
AT3G23550	316
AT3G23560	339
AT3G23570	1116
AT3G23580	672.50
AT3G23590	412.90
AT3G23600	6423.50
AT3G23605	242
AT3G23610	109
AT3G23620	750.50
AT3G23630	8
AT3G23633	0
AT3G23635	9
AT3G23637	6
AT3G23640	962.00
AT3G23650	0
AT3G23660	750
AT3G23670	62
AT3G23680	0
AT3G23685	0
AT3G23690	907.17
AT3G23700	2980.40
AT3G23710	257
AT3G23715	0
AT3G23727	0
AT3G23730	832
AT3G23740	81
AT3G23750	983.50
AT3G23760	683
AT3G23770	0
AT3G23780	350.50
AT3G23790	143
AT3G23800	0
AT3G23805	476
AT3G23810	12462
AT3G23820	8371
AT3G23830	480
AT3G23840	229
AT3G23850	0
AT3G23860	0
AT3G23870	34.50
AT3G23880	241.50
AT3G23890	182
AT3G23900	489
AT3G23910	279
AT3G23920	1604
AT3G23930	42
AT3G23940	1013
AT3G23950	0
AT3G23955	8
AT3G23960	1
AT3G23970	0
AT3G23980	594
AT3G23990	1291
AT3G24000	89
AT3G24010	280.50
AT3G24020	15.50
AT3G24030	518
AT3G24040	463.50
AT3G24050	1566
AT3G24060	0
AT3G24065	5
AT3G24068	0
AT3G24070	375.50
AT3G24080	401.58
AT3G24090	101
AT3G24093	0
AT3G24100	780.50
AT3G24110	17
AT3G24120	367
AT3G24130	0
AT3G24140	329.50
AT3G24150	225
AT3G24160	5165.50
AT3G24170	2054
AT3G24180	1115.50
AT3G24190	1545
AT3G24200	503.50
AT3G24210	0
AT3G24216	0
AT3G24220	0
AT3G24225	8
AT3G24230	0
AT3G24240	0
AT3G24250	0
AT3G24255	45.50
AT3G24260	0
AT3G24270	0
AT3G24280	0
AT3G24290	0
AT3G24300	4
AT3G24310	0
AT3G24315	306
AT3G24320	85.50
AT3G24330	0
AT3G24332	0
AT3G24340	11
AT3G24350	639.50
AT3G24360	18
AT3G24420	1091
AT3G24430	2168
AT3G24440	187
AT3G24450	72
AT3G24460	73
AT3G24465	0
AT3G24480	1588
AT3G24490	321
AT3G24495	103
AT3G24500	488.50
AT3G24503	6585.50
AT3G24506	580
AT3G24508	0
AT3G24510	0
AT3G24513	0
AT3G24515	67
AT3G24516	0
AT3G24517	2
AT3G24518	85
AT3G24520	85
AT3G24530	378
AT3G24535	38
AT3G24540	0
AT3G24542	0
AT3G24550	1707
AT3G24560	104.50
AT3G24570	636.50
AT3G24580	0
AT3G24590	1376.00
AT3G24600	0
AT3G24610	0
AT3G24612	2
AT3G24614	2
AT3G24615	0
AT3G24620	0
AT3G24630	45
AT3G24640	0
AT3G24650	5
AT3G24660	142
AT3G24670	186
AT3G24690	0
AT3G24700	0
AT3G24710	0
AT3G24715	42
AT3G24730	239.50
AT3G24740	302.50
AT3G24750	0
AT3G24760	365
AT3G24770	702
AT3G24780	1
AT3G24790	5
AT3G24800	354.50
AT3G24810	41
AT3G24820	197
AT3G24830	5777.50
AT3G24840	92
AT3G24850	0
AT3G24860	148.50
AT3G24870	286.33
AT3G24880	322.08
AT3G24890	51
AT3G24900	141.83
AT3G24929	36.00
AT3G24982	88.08
AT3G25010	1204
AT3G25011	0
AT3G25013	45
AT3G25014	10
AT3G25020	300.58
AT3G25030	297
AT3G25040	1527
AT3G25050	0
AT3G25060	5
AT3G25070	1341
AT3G25080	0
AT3G25090	0
AT3G25099	0
AT3G25100	64
AT3G25110	200
AT3G25120	354
AT3G25130	114
AT3G25140	1986.50
AT3G25150	836
AT3G25160	0
AT3G25165	0
AT3G25170	0
AT3G25180	41
AT3G25190	23
AT3G25200	0
AT3G25210	147
AT3G25220	1435.50
AT3G25221	3.50
AT3G25230	1075
AT3G25233	0
AT3G25240	0
AT3G25250	4
AT3G25260	0
AT3G25265	0
AT3G25270	0
AT3G25280	0
AT3G25290	229
AT3G25400	136
AT3G25410	550
AT3G25420	0.50
AT3G25430	70
AT3G25440	54
AT3G25460	0
AT3G25470	1109
AT3G25480	953.50
AT3G25490	4.50
AT3G25500	909.00
AT3G25510	123
AT3G25520	7595.50
AT3G25530	2627.50
AT3G25540	727.50
AT3G25545	354
AT3G25550	0.50
AT3G25560	214.50
AT3G25570	117
AT3G25572	117
AT3G25573	0
AT3G25577	0
AT3G25580	302
AT3G25585	777
AT3G25590	161
AT3G25597	268
AT3G25600	714.50
AT3G25610	818
AT3G25620	41
AT3G25640	18
AT3G25650	0
AT3G25655	0
AT3G25660	2078.00
AT3G25670	99
AT3G25680	255
AT3G25690	4659
AT3G25700	205
AT3G25710	158
AT3G25715	0
AT3G25716	0
AT3G25717	2021
AT3G25719	0
AT3G25720	0
AT3G25727	0
AT3G25730	73
AT3G25740	319
AT3G25750	0
AT3G25760	1150
AT3G25770	7163.50
AT3G25780	419
AT3G25790	0
AT3G25795	4
AT3G25800	1069
AT3G25805	762
AT3G25810	0
AT3G25820	0
AT3G25830	0
AT3G25840	567.00
AT3G25850	0
AT3G25855	22
AT3G25860	1878
AT3G25870	254
AT3G25880	26
AT3G25882	425.50
AT3G25890	545
AT3G25900	343
AT3G25905	37
AT3G25910	1450
AT3G25920	8434.50
AT3G25930	0
AT3G25940	152.50
AT3G25950	2.50
AT3G25960	0
AT3G25970	37
AT3G25980	232.50
AT3G25990	32
AT3G26000	727
AT3G26010	0
AT3G26020	583
AT3G26030	1894.50
AT3G26040	8
AT3G26050	17
AT3G26060	10627.00
AT3G26070	5584
AT3G26080	702
AT3G26085	902
AT3G26090	439
AT3G26100	843
AT3G26110	0
AT3G26115	150.00
AT3G26120	0
AT3G26125	16
AT3G26130	4
AT3G26140	0
AT3G26147	0
AT3G26150	0
AT3G26160	0
AT3G26170	599
AT3G26180	1592
AT3G26190	0
AT3G26200	461
AT3G26210	1121
AT3G26220	561
AT3G26230	819
AT3G26235	0
AT3G26240	233
AT3G26250	0
AT3G26270	3
AT3G26280	924
AT3G26290	312
AT3G26300	722
AT3G26310	132
AT3G26320	129
AT3G26330	15
AT3G26340	339.50
AT3G26350	3
AT3G26360	377.50
AT3G26370	598.50
AT3G26380	425
AT3G26390	0
AT3G26400	337.50
AT3G26410	132
AT3G26420	984
AT3G26430	984
AT3G26440	244
AT3G26445	66
AT3G26450	3061
AT3G26460	8.50
AT3G26470	174
AT3G26480	5
AT3G26490	245
AT3G26500	315
AT3G26510	1991.50
AT3G26511	0
AT3G26520	36968.17
AT3G26539	31
AT3G26540	62
AT3G26550	3
AT3G26560	635.50
AT3G26561	0
AT3G26570	3947
AT3G26580	4102
AT3G26590	943
AT3G26600	583
AT3G26610	0
AT3G26612	198
AT3G26616	0
AT3G26618	601
AT3G26620	0
AT3G26630	551
AT3G26640	212
AT3G26650	60232.33
AT3G26660	0
AT3G26670	934.00
AT3G26680	180.00
AT3G26690	211
AT3G26700	439
AT3G26710	2313
AT3G26720	930.50
AT3G26730	1509
AT3G26740	28715.50
AT3G26742	6
AT3G26744	806.50
AT3G26747	0
AT3G26750	44
AT3G26760	75
AT3G26770	36
AT3G26780	986.50
AT3G26782	83
AT3G26790	1
AT3G26800	0
AT3G26810	1439
AT3G26812	0
AT3G26813	0
AT3G26815	21.50
AT3G26816	2.50
AT3G26818	32
AT3G26819	11
AT3G26820	0
AT3G26830	614
AT3G26840	540.50
AT3G26850	162.50
AT3G26855	0
AT3G26860	0
AT3G26870	0
AT3G26880	0
AT3G26890	909
AT3G26900	3100.00
AT3G26910	285
AT3G26920	144.50
AT3G26922	58
AT3G26930	1
AT3G26932	152
AT3G26934	0
AT3G26935	958
AT3G26940	0
AT3G26950	605
AT3G26960	515
AT3G26980	792.50
AT3G26990	182.50
AT3G27000	158
AT3G27010	268
AT3G27020	1400
AT3G27025	13
AT3G27027	47
AT3G27030	293.50
AT3G27040	0.50
AT3G27050	770
AT3G27060	1527.75
AT3G27070	3
AT3G27080	604
AT3G27090	3491.50
AT3G27100	333
AT3G27110	775
AT3G27120	182
AT3G27130	18.50
AT3G27140	0
AT3G27150	16
AT3G27160	7530
AT3G27170	81.50
AT3G27180	371.50
AT3G27190	166
AT3G27200	168
AT3G27210	596
AT3G27220	246
AT3G27230	903.50
AT3G27240	1774
AT3G27250	0
AT3G27260	627
AT3G27270	104
AT3G27280	420.50
AT3G27290	29
AT3G27300	937.50
AT3G27310	683.50
AT3G27320	392
AT3G27325	427
AT3G27328	0
AT3G27329	0
AT3G27330	91
AT3G27331	0
AT3G27340	680
AT3G27350	247
AT3G27360	305
AT3G27380	1765
AT3G27390	1117
AT3G27400	84
AT3G27410	9
AT3G27415	0
AT3G27416	0
AT3G27420	220
AT3G27425	0
AT3G27430	2033
AT3G27440	0
AT3G27460	199.50
AT3G27470	243
AT3G27473	8
AT3G27480	0
AT3G27490	0
AT3G27500	35
AT3G27503	0
AT3G27510	9
AT3G27520	96
AT3G27530	647
AT3G27540	179
AT3G27550	54
AT3G27555	0
AT3G27560	347
AT3G27570	806
AT3G27580	91
AT3G27590	0
AT3G27600	0
AT3G27610	216
AT3G27620	26
AT3G27630	6
AT3G27640	52
AT3G27650	188
AT3G27660	103
AT3G27670	287.50
AT3G27680	0
AT3G27690	2475
AT3G27700	398.50
AT3G27710	0
AT3G27720	0
AT3G27730	0
AT3G27740	1025.17
AT3G27750	757.50
AT3G27770	2617.50
AT3G27785	0
AT3G27800	0
AT3G27809	5
AT3G27810	5
AT3G27820	2988.50
AT3G27825	0
AT3G27830	13547.16
AT3G27831	4.17
AT3G27835	0
AT3G27840	0
AT3G27845	0
AT3G27850	11484.99
AT3G27860	4
AT3G27865	7
AT3G27870	96.33
AT3G27880	241
AT3G27884	0
AT3G27890	2194
AT3G27900	0
AT3G27906	380
AT3G27910	0
AT3G27920	20
AT3G27925	3052.50
AT3G27930	232.50
AT3G27940	51
AT3G27950	0
AT3G27960	363.50
AT3G27968	0
AT3G27970	0
AT3G27980	12
AT3G27990	253
AT3G27999	0
AT3G28007	65
AT3G28020	0
AT3G28030	218
AT3G28040	1369.50
